EX_pi_e,EX_mn2_e,EX_fe2_e,EX_glc__D_e,EX_zn2_e,EX_mg2_e,EX_ca2_e,EX_ni2_e,EX_cu2_e,EX_cobalt2_e,EX_mobd_e,EX_so4_e,EX_nh4_e,EX_k_e,EX_na1_e,EX_cl_e,EX_o2_e,growth_cost,n_batch,n_start,n_candidates
7.327172088055123,0.001,0.1,8.005886216715249,0.001,0.11323512388785706,5.528346563859513,0.001,0.001,0.0001,0.0005,5.664630845063709,3.6273188052417726,10.196499479927814,63.836486409682095,4.565232997116084,6.571045505958528,0.00049129175,100,50,15
24.417317510056403,0.001,0.1,3.0906441836949234,0.001,6.357851166732084,0.2719536933463673,0.001,0.001,0.0001,0.0005,4.164529240083486,2.1091492253914,12.989255942921949,87.38024900891607,15.718786843352184,14.462516756026108,0.00017315827,100,50,15
21.384318375882312,0.001,0.1,2.617076275575097,0.001,7.084057567685229,2.7085858278113752,0.001,0.001,0.0001,0.0005,5.212778139699401,1.7752592701176573,15.25872484759516,11.683724790475535,15.89116973626507,13.0802775236371,0.00013958458,100,50,15
32.36414140910151,0.001,0.1,4.839628604137698,0.001,1.3828395233157476,7.394565703612863,0.001,0.001,0.0001,0.0005,8.959592097661076,8.514578611050247,10.527217830609818,14.608221945660837,16.03615855232311,17.659993736013256,0.00028827167,100,50,15
49.40862682523956,0.001,0.1,7.504863361410658,0.001,5.539411528420702,6.7524640404229865,0.001,0.001,0.0001,0.0005,9.02767302679884,3.003220444726825,4.830651441469298,11.377388449738612,11.71712425794755,15.425440778173211,0.00015771399,100,50,15
42.48066136725483,0.001,0.1,4.349918740423046,0.001,0.9053594872888493,9.941033221456347,0.001,0.001,0.0001,0.0005,3.8607921401932224,8.108449089680478,18.421678804754205,74.80688722115036,17.967405749856265,13.511676967902602,0.00020757482,100,50,15
9.89277903057641,0.001,0.1,8.431864033701885,0.001,4.321839474448343,5.342797079829177,0.001,0.001,0.0001,0.0005,6.705208718472029,6.359291706584324,16.232397448759293,83.57074730605018,9.074492553438013,9.951393288062768,0.0004935452,100,50,15
32.868016455787256,0.001,0.1,3.103251988727898,0.001,0.2121467346099981,2.8256491593803656,0.001,0.001,0.0001,0.0005,3.6910708357247604,3.339910885364156,18.829016977927246,86.65263135935783,18.50226547093968,14.704030707909784,0.00018429228,100,50,15
45.20916636858062,0.001,0.1,2.032090707104979,0.001,6.567585155356113,2.1325054637203955,0.001,0.001,0.0001,0.0005,5.329959776644948,7.674100247094913,11.03178162687082,98.10767354669746,4.659331525154777,10.780861914594887,9.7761615e-05,100,50,15
0.1730118990071361,0.001,0.1,2.8630028284745133,0.001,2.213432834161301,8.091491405994105,0.001,0.001,0.0001,0.0005,5.289626947247755,1.5314507507002473,11.707099406021593,29.39515630451662,5.996563343012409,19.258591207194723,0.00024300606,100,50,15
10.12274132366966,0.001,0.1,6.03668855962126,0.001,1.7029083802346046,9.956450157714231,0.001,0.001,0.0001,0.0005,0.25400864784542176,0.7753209963164609,9.290447685429715,11.134950089846718,2.432238785819809,18.66345842358009,0.00010181724,100,50,15
20.546480939819347,0.001,0.1,7.508877863511051,0.001,5.921898250966811,4.389150907679519,0.001,0.001,0.0001,0.0005,4.381531575605393,3.699603691429587,4.930881268294735,49.27634427861916,4.526734263421774,13.05093465333599,0.00036219775,100,50,15
25.892366922413096,0.001,0.1,5.650719721145414,0.001,0.7209125469873612,3.42346051590084,0.001,0.001,0.0001,0.0005,5.912691110162877,3.9540385224127927,1.4801740291474652,65.92049543370834,9.173466856446026,19.77029864767467,0.00040135183,100,50,15
22.919566959027065,0.001,0.1,5.1906720203917045,0.001,2.3504398255501,2.1434537995612466,0.001,0.001,0.0001,0.0005,7.825464008589339,5.960818122179918,10.07106968735487,30.788210024669105,17.10915262113721,19.62487579243613,0.00040480157,100,50,15
25.062245585361392,0.001,0.1,8.026486482765876,0.001,0.6557182690125152,1.1599556011902046,0.001,0.001,0.0001,0.0005,7.070581738726048,7.908384316584691,2.0543252378554455,65.63374150169436,11.64438197695109,19.76188857225105,0.00075536506,100,50,15
40.016492214663465,0.001,0.1,2.2036529493278074,0.001,1.0825076143906665,3.444021399957564,0.001,0.001,0.0001,0.0005,5.471604860814842,7.946111231671345,18.191300282576158,27.22257527235771,9.122856711424296,7.4252515341399565,0.00010974937,100,50,15
26.997393661226788,0.001,0.1,2.4302061612294166,0.001,1.8023053535489242,7.126298161073217,0.001,0.001,0.0001,0.0005,0.7331783197213537,4.476073353209765,3.4180015684122877,93.6293797652034,3.8706989876457953,9.853565658543396,0.0002086342,100,50,15
48.87017171950144,0.001,0.1,8.142459678815062,0.001,7.207929251570846,5.566717077677618,0.001,0.001,0.0001,0.0005,9.19806144295374,0.5526491021016278,6.334800581504627,16.116037366296453,15.42779969183899,5.137578042119204,2.8384608e-05,100,50,15
25.652199915027563,0.001,0.1,6.723684418204287,0.001,4.775995612503122,6.468676899834409,0.001,0.001,0.0001,0.0005,6.260226635633086,0.39249622193102685,17.345031592827233,38.15860740618176,13.350020576827257,4.762272444439053,2.6258685e-05,100,50,15
47.47823553623155,0.001,0.1,2.9020209109820914,0.001,3.4743567504709016,3.291826760719495,0.001,0.001,0.0001,0.0005,3.873700530436517,7.181651807190943,18.865282232698043,36.076580739400654,10.747823540596954,15.698607229309555,0.00013221684,100,50,15
32.476356733252054,0.001,0.1,7.1861940655746555,0.001,0.8903813711836173,9.219324394296178,0.001,0.001,0.0001,0.0005,9.52106681699924,0.6272608507094557,14.610598767978102,25.354851941308898,8.347320972320219,8.927067635358558,3.836249e-05,100,50,15
26.994264136354186,0.001,0.1,5.233763820515004,0.001,5.379355228426238,9.14366796667414,0.001,0.001,0.0001,0.0005,2.1290457105082528,9.35356822756679,19.51332897020795,46.85053260113505,13.799408433038014,19.877100513368287,0.0003050585,100,50,15
29.256517478284767,0.001,0.1,5.421417862483475,0.001,1.325732139905046,5.370545303362587,0.001,0.001,0.0001,0.0005,4.424622405511199,5.018174456091575,5.15037308802351,76.70562716090828,19.368933349293616,13.532590796048147,0.0004143805,100,50,15
3.9840476607375273,0.001,0.1,1.066027779905171,0.001,1.244594081141368,7.011660041996953,0.001,0.001,0.0001,0.0005,0.6739724851266415,7.375944711711641,12.83046021366628,20.302129654907443,8.868912915606845,3.365117350633142,0.000119802,100,50,15
13.05933404089108,0.001,0.1,8.360713577942692,0.001,0.8383859008647176,1.3244491242539103,0.001,0.001,0.0001,0.0005,8.136041063727905,9.995224801376235,1.4811614006013651,3.8033223917245174,7.205139426301206,16.721578573898977,0.0010342608,100,50,15
18.262868481573097,0.001,0.1,5.596967918399438,0.001,4.971531705704864,2.601953451037542,0.001,0.001,0.0001,0.0005,2.477280132173425,3.09430567955666,4.751668508227461,90.44297354821782,7.4117109730099795,0.4139228299540676,8.2373044e-05,100,50,15
49.56881203248155,0.001,0.1,1.8691639082967537,0.001,6.042416816316841,1.0432687071174962,0.001,0.001,0.0001,0.0005,4.564009382175086,0.15918477901971095,1.4657654765943628,79.68320194955456,11.476530890318202,0.9373202209945442,1.0074583e-05,100,50,15
21.228270468243988,0.001,0.1,7.416043439164381,0.001,5.059476294965659,6.603874780844547,0.001,0.001,0.0001,0.0005,2.8101065587374685,0.9584316182165986,7.970333662058846,7.581382489374566,0.7986527274082711,15.688153173344148,8.905906e-05,100,50,15
42.21112346979111,0.001,0.1,3.0722075913845384,0.001,6.795997670270474,0.09741780769811692,0.001,0.001,0.0001,0.0005,7.347084819186241,1.2616600962401803,8.387028528619446,47.78116085541464,15.678799085285206,16.62538944076471,7.7292236e-05,100,50,15
46.22613847719695,0.001,0.1,3.6804362038209613,0.001,5.351373544721944,9.992361495594027,0.001,0.001,0.0001,0.0005,7.539681072885073,9.181027309558798,11.04552648009344,88.10032026895242,14.556928629636339,7.675933099212697,0.00014953208,100,50,15
0.0,0.001,0.1,9.50053967590258,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,0.0,9.180432531635576,0.0,37.77170510845373,11.451012676717692,20.0,1.9838037e-15,100,50,15
0.0,0.001,0.1,10.0,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,0.0,9.270574662127155,0.0,0.0,20.0,20.0,0.0,100,50,15
0.0,0.001,0.1,10.0,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,0.0,9.348187703689275,0.0,100.0,20.0,20.0,0.0,100,50,15
0.0,0.001,0.1,9.5985466164116,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,0.0,9.198291207840587,0.0,0.0,0.0,20.0,0.0,100,50,15
10.115558874955013,0.001,0.1,9.68545762362226,0.001,0.7770700902927641,6.602763766878677,0.001,0.001,0.0001,0.0005,0.4080399777008258,8.611798424575493,17.51114436999448,45.436518551446646,14.925090023727101,19.738376864960237,0.0008901566,100,50,15
0.0,0.001,0.1,9.200080122915596,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,0.0,9.24207528523584,0.0,100.0,20.0,20.0,4.605798e-16,100,50,15
12.434436521183313,0.001,0.1,7.752170494419949,0.001,0.0,2.155698817143331,0.001,0.001,0.0001,0.0005,5.008054353214657,8.726820951529522,0.0,49.177441041921576,0.0,18.88981815098587,0.0,100,50,15
0.2311133065016098,0.001,0.1,6.159981954653273,0.001,8.448655200223824,3.6182355178598593,0.001,0.001,0.0001,0.0005,0.35138759112504386,7.853962953405212,3.1434119897373587,71.65537882529225,10.61421257573727,14.724700266363346,0.00057965453,100,50,15
13.303291783701779,0.001,0.1,7.067574765446711,0.001,0.3084494306109002,2.9080538064893307,0.001,0.001,0.0001,0.0005,6.162955480580444,9.2525210950156,1.5923883418029257,53.5857993183084,11.72969307040222,17.622852036283653,0.00094851403,100,50,15
0.0,0.001,0.1,9.518182132464478,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,0.0,9.182596871953297,0.0,20.988636814845478,0.0,20.0,3.2814236e-16,100,50,15
0.0,0.001,0.1,10.0,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,0.0,9.221152436272334,0.0,0.0,0.0,20.0,1.1393349e-16,100,50,15
1.3700959656125271,0.001,0.1,7.756894128743463,0.001,0.8210754035446355,2.8598841635457752,0.001,0.001,0.0001,0.0005,4.411254908108815,7.5104645935820855,1.544139428796163,7.0869456042086485,16.21892122073504,12.097490503327196,0.0015203854,100,50,15
0.0,0.001,0.1,9.569151119452908,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,0.0,9.273260400200511,0.0,26.54387889177208,0.0,20.0,6.782726e-16,100,50,15
4.8991428231257075,0.001,0.1,9.95460359313941,0.001,0.0,3.442637717450166,0.001,0.001,0.0001,0.0005,1.222322112433348,9.795472977388973,0.0,79.39972636506879,0.3171250592347227,18.362990529687615,0.0,100,50,15
42.65007097678964,0.001,0.1,8.984801305624497,0.001,9.353891192736072,5.966680699099374,0.001,0.001,0.0001,0.0005,3.074129542260641,10.0,2.0177991481333035,23.031183002511323,12.131725607963391,9.34386066762199,0.000316261,100,50,15
0.0,0.001,0.1,8.512328087854822,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,8.577370875975433,9.05471911997451,0.0,0.0,11.910992681549939,14.610200410761324,2.8971227e-16,100,50,15
0.0,0.001,0.1,8.696221911908204,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,8.75262245600695,9.29581808281135,2.4199903928002477,0.0,11.583074428703544,14.905122690330836,1.2043103e-17,100,50,15
0.41794004592248535,0.001,0.1,9.246467674929933,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,1.5770993755580203,7.748760567224696,15.260297621779205,0.0,13.360789807188755,16.499465384099416,7.4225114e-20,100,50,15
8.228504041408312,0.001,0.1,8.722123170745569,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,8.851816088226096,9.323248573669858,2.661834827715187,0.0,11.378801709873962,15.423303549258588,0.0,100,50,15
26.955734184142194,0.001,0.1,5.192724200164243,0.001,3.763635259658341,7.7377367675940505,0.001,0.001,0.0001,0.0005,7.200859644885487,10.0,3.5214120738180084,47.414034617240134,8.971666341981656,19.98757966395724,0.0003824165,100,50,15
10.902214744210209,0.001,0.1,8.286289493619202,0.001,5.494738725725616,1.06284897371014,0.001,0.001,0.0001,0.0005,4.659880188821431,10.0,9.20936162624007,58.96516258342708,11.030460500465612,18.06572361337458,0.0008934943,100,50,15
14.055846012059082,0.001,0.1,9.243206569407185,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,1.3365813307176098,7.730844762772328,15.253469554383866,0.0,13.390564818834305,16.707000132289046,0.0,100,50,15
11.390177380098343,0.001,0.1,9.496975240545941,0.001,6.461384824126947,8.000602597620137,0.001,0.001,0.0001,0.0005,9.192419662465234,10.0,11.326175099885154,55.16061687640199,10.41527143323042,18.769036337473928,0.0007091521,100,50,15
0.0,0.001,0.1,9.544086260632373,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,9.520346734593037,9.88233617332211,5.598239749005489,56.189011330697646,11.779115120982013,17.093028194390495,0.0,100,50,15
0.0,0.001,0.1,7.24471159961579,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,4.231115708334668,7.193160755323399,0.0,0.0,14.035846128269519,12.363167880894505,0.0,100,50,15
10.364961655523745,0.001,0.1,7.928364195893836,0.001,1.0434897568879793,2.5639667873461573,0.001,0.001,0.0001,0.0005,7.381041900614207,9.83998914523752,1.4880565084613127,0.0,6.613915669050032,15.140770767388705,0.0010380867,100,50,15
28.589729441733088,0.001,0.1,5.568120399866866,0.001,1.8781210758975384,5.569626576919547,0.001,0.001,0.0001,0.0005,1.3162402313362855,6.816767823475568,9.152482320389003,3.2425768660340033,14.416980455833288,6.615597908054149,0.0002695006,100,50,15
0.0,0.001,0.1,7.977994346960859,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,7.09770543425493,8.192018181420123,0.0,0.0,12.529155974215463,13.742302070149034,0.0,100,50,15
7.379973841547151,0.001,0.1,9.105378654984321,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,2.7252424942650624,7.987472724922444,12.722598808070185,86.8212037905422,13.27215773336443,15.99036370179209,6.6414885e-19,100,50,15
0.0,0.001,0.1,7.773886090706634,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,6.854584447722929,9.069926101863109,4.758025143685235,0.0,8.277490666809031,10.379950835755306,0.0,100,50,15
0.0,0.001,0.1,8.181901287534927,0.001,0.37341572162675646,1.6614168753249667,0.001,0.001,0.0001,0.0005,0.0,7.296727682362353,0.0,10.08173438375346,9.576327443817835,19.578862108562834,3.0208917e-16,100,50,15
0.0,0.001,0.1,7.154289091908331,0.001,0.0,1.51298320747332,0.001,0.001,0.0001,0.0005,0.0,6.5751657082850015,0.0,8.355858508106259,8.783380673789884,20.0,0.0,100,50,15
0.0,0.001,0.1,6.484247415852391,0.001,0.0,1.7361587735223596,0.001,0.001,0.0001,0.0005,8.572510893836787,5.854230131490128,17.278600210044303,18.229156968419243,6.98020187282221,11.748675010986178,5.099405e-18,100,50,15
0.0,0.001,0.1,9.16479749549016,0.001,1.7321814264255502,1.7398414424969806,0.001,0.001,0.0001,0.0005,0.0,7.484563012778951,0.0,12.502158865041194,9.828348699206883,18.52417553097712,8.473845e-16,100,50,15
38.91355038180737,0.001,0.1,5.18029153558044,0.001,0.01352109212957306,0.8786526338258462,0.001,0.001,0.0001,0.0005,5.937648100438513,6.335789734076274,2.7063809979072206,21.797661249575594,9.571497705594672,8.271183697659142,0.00029013786,100,50,15
0.5005313692951633,0.001,0.1,5.429889729460283,0.001,3.350281056485351,2.2773464338746683,0.001,0.001,0.0001,0.0005,2.5987401287849106,9.222425511371636,9.466591542883355,78.22116080076754,16.3247747363502,5.746345336166466,0.000557659,100,50,15
0.0,0.001,0.1,9.61631610971513,0.001,2.288851935372626,1.7580052102068886,0.001,0.001,0.0001,0.0005,0.0,7.553010660711161,0.0,19.069266382502025,9.985496981292147,17.957023042914884,1.5059329e-16,100,50,15
14.35927889120176,0.001,0.1,4.289514526865647,0.001,0.18294241427730287,2.7678699292444966,0.001,0.001,0.0001,0.0005,3.0216508085817084,5.75250021580588,16.241925901699528,51.416518939591214,8.5997714027856,11.183745587414869,0.00041720297,100,50,15
31.89400703840653,0.001,0.1,7.601910239277783,0.001,0.18852978161053174,1.1321259974602276,0.001,0.001,0.0001,0.0005,7.928775420567552,5.524754768631523,10.732614089651904,33.43605337593859,8.5403617641056,15.383681201897065,0.00040880276,100,50,15
41.318933882107125,0.001,0.1,8.40737625905103,0.001,2.8202271769431464,0.8406879238222325,0.001,0.001,0.0001,0.0005,9.092115771711306,5.412494530114262,19.97546721258897,55.34829376015917,2.2226346943960347,10.21070287498807,0.00029002555,100,50,15
5.252648582776703,0.001,0.1,5.3006147595903865,0.001,4.1260607963558735,1.0649583269186,0.001,0.001,0.0001,0.0005,8.852781168172392,7.406929095530931,2.748609061310666,44.54397404344272,14.342322026505787,2.9629175202940146,0.00030663874,100,50,15
8.953656590122497,0.001,0.1,4.642448011556409,0.001,0.10448670968512044,0.8174219633940177,0.001,0.001,0.0001,0.0005,6.038630277154494,6.183448241497381,17.85473252653652,60.781019062879416,7.800537868175046,15.652007399707406,0.00049405673,100,50,15
39.455702336815214,0.001,0.1,4.164960578954561,0.001,1.7034139920812548,2.3115399136550048,0.001,0.001,0.0001,0.0005,2.428430079507016,6.133220206528084,9.661873674318748,48.194898395214864,9.013953727320706,12.578320810482397,0.0002636398,100,50,15
12.72644942312659,0.001,0.1,6.006033085362406,0.001,4.046635355918741,1.19652119847964,0.001,0.001,0.0001,0.0005,0.24763016967135482,0.40615318213415064,12.64450718765184,51.14319132350095,12.153717903056592,19.312907895862256,5.0135757e-05,100,50,15
0.0,0.001,0.1,9.772528741253252,0.001,2.4074851352143694,1.7482408664739568,0.001,0.001,0.0001,0.0005,0.0,7.553871708061503,0.0,9.594987215161042,9.99413205600779,17.73590910098362,0.0,100,50,15
8.215192559813241,0.001,0.1,1.7155033140178304,0.001,1.3333189629875544,2.7372178314078566,0.001,0.001,0.0001,0.0005,0.0,9.742618593756923,0.0,0.5187700855275317,0.0,13.985822641270737,0.0,100,50,15
3.250628911099143,0.001,0.1,1.0,0.001,0.6091029052694835,1.135900259260918,0.001,0.001,0.0001,0.0005,0.0,10.0,0.0,26.342881768924936,0.0,20.0,0.0,100,50,15
9.136521791184196,0.001,0.1,7.048980317424468,0.001,0.7367520153394169,6.532631350941197,0.001,0.001,0.0001,0.0005,0.0,8.745422231571455,0.0,51.29657700454926,0.0,20.0,0.0,100,50,15
0.0,0.001,0.1,1.0,0.001,5.4587835675234455,0.45189278334746497,0.001,0.001,0.0001,0.0005,0.0,10.0,0.0,6.817029122331919,0.0,20.0,0.0,100,50,15
14.079473033404577,0.001,0.1,8.65261371637202,0.001,0.29431802268090157,5.733510668141687,0.001,0.001,0.0001,0.0005,0.3030825291623759,6.481462559592419,4.544442346916105,10.923822654481343,3.203325398193858,10.734079276065302,0.0008156454,100,50,15
1.5179546800625239,0.001,0.1,9.622960987555384,0.001,3.681914912054727,2.8075571595417284,0.001,0.001,0.0001,0.0005,7.991107889321324,8.834393865694583,14.393951554165982,24.02188609072253,13.680219052681506,14.991053982715952,0.0008954837,100,50,15
0.0,0.001,0.1,1.0,0.001,0.5036121306793133,6.450528569403437,0.001,0.001,0.0001,0.0005,0.0,8.901728613857822,0.0,17.918231506684705,0.0,20.0,0.0,100,50,15
19.94673308055479,0.001,0.1,7.3180673654152075,0.001,1.256429905548744,6.828945660414547,0.001,0.001,0.0001,0.0005,4.593159142491742,7.996207311058459,6.511532213883296,15.819926564630274,1.0036803031996693,0.5229038152020881,0.00011436466,100,50,15
11.450072714933745,0.001,0.1,10.0,0.001,0.7734990835719101,6.593407777889697,0.001,0.001,0.0001,0.0005,0.0,8.6104299847131,0.0,41.72079480978605,8.428119455780225,19.63676487317915,0.0,100,50,15
0.0,0.001,0.1,1.0,0.001,1.6075303516480666,2.754534934976827,0.001,0.001,0.0001,0.0005,0.0,10.0,0.0,3.0337612773617453,0.0,16.89116380294069,3.4471637e-17,100,50,15
24.453585079413305,0.001,0.1,6.406433984176133,0.001,1.2425786173736193,6.5572837695375705,0.001,0.001,0.0001,0.0005,7.487584174035802,8.79585910724185,16.562856400338642,87.4226107592705,11.728321549904003,13.62900018247311,0.00039976538,100,50,15
23.596871526359443,0.001,0.1,9.189359149526924,0.001,1.387326035576977,6.955452679677705,0.001,0.001,0.0001,0.0005,7.8268967100127815,8.726010000934288,12.932684452018233,7.815649304673973,16.046829969507762,14.191735679830833,0.0005034014,100,50,15
20.809844509204986,0.001,0.1,9.671272687892134,0.001,0.229910944711339,6.199956321525121,0.001,0.001,0.0001,0.0005,5.807871419474564,9.730736737874437,9.476746230438032,95.02119310160869,5.1811204542539375,0.6231315719333396,0.0001532507,100,50,15
0.3226105672564274,0.001,0.1,1.4683636625544874,0.001,2.5592337390781794,0.7098194572032346,0.001,0.001,0.0001,0.0005,7.4724731995891815,8.303450622480842,0.17955586708263577,44.393995074508865,16.800575777002628,8.372965173986943,0.0003457275,100,50,15
14.79539435626131,0.001,0.1,2.2752621318947446,0.001,1.7850441266310524,2.714276635304808,0.001,0.001,0.0001,0.0005,2.860287521100031,9.288591616602528,13.736332376655525,32.054109180908455,15.90375201373674,7.666756345216481,0.00020632058,100,50,15
0.0,0.001,0.1,8.6161612961848,0.001,0.0,1.0937658922283469,0.001,0.001,0.0001,0.0005,6.961787806428543,9.33048410965521,0.85477603132493,67.70717149846598,11.677405266411924,17.124033336596817,0.0,100,50,15
0.0,0.001,0.1,7.484801915228462,0.001,0.0,2.79244715806232,0.001,0.001,0.0001,0.0005,0.0,6.946348000144456,3.5785561822800322,55.068013468832746,13.521861269039219,17.57252406935638,1.8289853e-16,100,50,15
0.0,0.001,0.1,6.7343661592062745,0.001,0.0,2.838286339121087,0.001,0.001,0.0001,0.0005,0.0,5.795505835891216,1.0963783404625638,0.0,14.65396754325949,18.445977645759356,4.6748142e-17,100,50,15
0.0,0.001,0.1,8.327799434615404,0.001,0.0,2.7122033124725142,0.001,0.001,0.0001,0.0005,5.329235082609546,8.772368634336505,6.902911764872865,27.968886307174458,11.99062809260338,15.72037711245798,0.0,100,50,15
0.6267783732843838,0.001,0.1,7.6371534681867015,0.001,0.4662098949579871,5.097468744422292,0.001,0.001,0.0001,0.0005,1.833550386344225,8.876492585751576,9.083752257655721,54.45262839187851,5.19283507879945,6.02969239486801,0.00075544114,100,50,15
