growth_rate,cost,production,n_batch,n_start,n_candidates,init_growth_rate,init_cost,init_production
0.85,1994.4523,0.013467474,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1440.0034,0.015857624,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,708.438,0.03169131,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1111.881,0.050498616,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1034.857,0.013450699,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1607.4373,0.019392388,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1006.4615,0.009549991,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.29004312,868.6795,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1534.3337,0.01965242,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2039.2119,0.019170348,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.76994205,1579.2728,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1547.439,0.014354713,100,50,15,0.85,2210.8624803400003,0.021073837077251294
2.230088e-16,654.71857,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1246.4949,0.009718359,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1603.7104,0.054473624,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2479.1514,0.025747593,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1306.9111,0.014171963,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2027.5618,0.020254692,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1309.6633,0.014213788,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,2588.7927,0.061902534,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,968.3574,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2508.0867,0.023830827,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1884.9314,0.056737296,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,916.12756,0.011417957,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,3120.6707,0.018544596,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,456.1288,0.03127539,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,779.10693,0.010356849,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,673.6217,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,2738.2354,0.062754095,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,714.42,0.011619292,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,684.1864,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,936.457,0.048052788,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,739.5584,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251294
4.211273e-13,714.3706,0.044937037,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2239.473,0.016913712,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,2259.016,0.058439672,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1070.1348,0.015243478,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.7381607,2334.8032,0.019630332,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,525.1557,0.039538413,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1333.24,0.052036684,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,840.4755,0.012819524,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.28271317,825.36,0.03627399,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1496.7931,0.050940003,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1363.4396,0.0062543335,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,2558.179,0.05577163,100,50,15,0.85,2210.8624803400003,0.021073837077251294
3.2539734e-15,976.24603,0.04745556,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1954.0542,0.05686856,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2310.9573,0.018702026,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,952.3321,0.013603204,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,671.85516,0.047874883,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1633.8357,0.014828871,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.31359518,735.39557,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,939.0865,0.011718168,100,50,15,0.85,2210.8624803400003,0.021073837077251294
2.4900063e-16,827.9075,0.047704853,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1013.43713,0.012561028,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1222.521,0.017060751,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,606.5397,0.039535776,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,982.5504,0.012917697,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2472.0056,0.023043107,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2659.1812,0.023344528,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2852.5852,0.024348423,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1217.4247,0.051607165,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,890.3647,0.012790282,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1374.4108,0.018067423,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1101.5635,0.012421803,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,741.9362,0.045020007,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1882.7458,0.021042198,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2835.7734,0.025649624,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,905.16266,0.012808476,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1166.5856,0.016252914,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1399.1202,0.016927537,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,2064.7966,0.05107231,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1483.6755,0.018459331,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2604.3425,0.02526112,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.5029322,1864.4467,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,841.81244,0.01296821,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1993.6643,0.00036671123,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2650.3706,0.010576645,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1255.8253,0.01721822,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.8360744,752.3517,0.01462799,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2718.3877,0.026623663,100,50,15,0.85,2210.8624803400003,0.021073837077251294
1.4262178e-14,545.39233,0.041555747,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,2155.6816,0.061075807,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,860.7548,0.048173673,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2821.9148,0.027321832,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1740.2279,0.017069444,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1043.0094,0.015729357,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1555.8629,0.01933819,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,841.4929,0.010151689,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,918.03674,0.010912188,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2550.1948,0.025557645,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2706.4146,0.027348753,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2088.9573,0.023426497,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,759.3985,0.010178014,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,884.39856,0.012350899,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1017.5549,0.052389134,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,860.59894,0.012673526,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,2015.771,0.05760639,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.40644205,713.7249,0.01635126,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,2634.8591,0.062341955,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2791.099,0.027443876,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,822.1347,0.050070267,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,651.1394,0.0005687746,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,897.8964,0.044168163,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1125.3214,0.044601515,100,50,15,0.85,2210.8624803400003,0.021073837077251294
