growth_rate,cost,growth_cost,n_batch,n_start,n_candidates
0.20603800960949567,1517.4049347090524,0.00013578314192645054,100,50,15
0.6454873266888159,1154.8899327468869,0.0005589167490217313,100,50,15
0.0,99.91869257853637,0.0,100,50,15
0.4453657221003205,672.4291979740576,0.0006623235924944216,100,50,15
0.0,160.74419361749227,0.0,100,50,15
4.606123367103066e-16,173.41578691107443,2.6561153682421264e-18,100,50,15
0.0,129.68623974531894,0.0,100,50,15
0.0,324.26302112297475,0.0,100,50,15
0.5761641278426594,821.6715147259922,0.0007012098113621431,100,50,15
2.0564273473509623e-15,698.8135106658724,2.9427412549472206e-18,100,50,15
2.747238052245283e-15,328.2059864234975,8.370469052628462e-18,100,50,15
1.2888962216066694e-15,806.7102432907631,1.5977189236484155e-18,100,50,15
0.0,462.45206284599647,0.0,100,50,15
0.0,573.0376609177337,0.0,100,50,15
0.0,41.91620375107443,0.0,100,50,15
0.6882819823108397,1333.4480992075896,0.0005161670579603779,100,50,15
0.0,507.1581613684185,0.0,100,50,15
0.0,378.1641230669622,0.0,100,50,15
1.5284353084865373e-13,317.605052437291,4.81237718593383e-16,100,50,15
0.0,495.30026712610845,0.0,100,50,15
0.0,858.0398217795088,0.0,100,50,15
0.0,607.6170146308625,0.0,100,50,15
0.6603859968880508,895.5009938678606,0.0007374486476399118,100,50,15
0.0,492.1080122551739,0.0,100,50,15
0.0,436.5390664517744,0.0,100,50,15
0.0,280.6576836172681,0.0,100,50,15
0.0,541.8151670815063,0.0,100,50,15
0.36968814930511107,392.2404909754481,0.0009425037899217073,100,50,15
0.0,212.3688307497911,0.0,100,50,15
0.0,200.6364172377606,0.0,100,50,15
0.0,125.87558645711812,0.0,100,50,15
1.726716710818699e-29,172.66354301360198,1.0000470746060578e-31,100,50,15
0.0,85.44398356540034,0.0,100,50,15
0.6032169014193126,539.9179049472707,0.00111723818730965,100,50,15
0.19549865001337718,475.2224482084755,0.00041138344947798806,100,50,15
0.42039278972869953,384.5592991439381,0.0010931806633321045,100,50,15
0.008512877085232276,495.3297802371043,1.7186281594369988e-05,100,50,15
0.0,246.75482266373078,0.0,100,50,15
0.0,657.2805518511857,0.0,100,50,15
0.6322049932730928,978.4043543063075,0.0006461592188245407,100,50,15
0.6501620107011907,1177.182574758454,0.0005523034613680018,100,50,15
0.0,26.576488019713786,0.0,100,50,15
5.92908419601139e-14,410.19361076049324,1.445435531045681e-16,100,50,15
1.2064380668941815e-15,484.12892884038973,2.4919768165556712e-18,100,50,15
0.6214983012138627,714.4878435578995,0.000869851470276973,100,50,15
0.66788928824753,1418.4497294771809,0.0004708586242909743,100,50,15
0.4192933689343048,398.7016650456224,0.0010516468971513478,100,50,15
0.0,267.5581100003484,0.0,100,50,15
0.5826635835101381,739.0407745222086,0.0007884051916984301,100,50,15
0.0,535.6436669339492,0.0,100,50,15
0.6744205934739962,994.5403586961827,0.0006781229012748608,100,50,15
2.4211452870415836e-13,194.21042692104194,1.2466608129263433e-15,100,50,15
0.16299287604191465,401.64629671685793,0.00040581197280854575,100,50,15
9.896718748458278e-16,199.54730232568113,4.959585337969563e-18,100,50,15
3.0154365961352587e-14,424.76864988886973,7.099009300531415e-17,100,50,15
0.6642178353375021,969.767513687979,0.000684924815445213,100,50,15
0.0,774.539214109588,0.0,100,50,15
2.0606375858264636e-12,685.1577882363769,3.007537272736293e-15,100,50,15
0.0,355.11351407850356,0.0,100,50,15
0.0,457.04043973534016,0.0,100,50,15
0.0,361.8381358414588,0.0,100,50,15
0.6917689704800389,1371.9536196607826,0.0005042218341543351,100,50,15
0.6899282639595887,1237.547510545752,0.0005574963854562109,100,50,15
0.6797222597564716,1289.2202117457732,0.000527235187257915,100,50,15
1.5124942820932634e-13,675.5063564580977,2.239052627163672e-16,100,50,15
3.291008731392086e-15,228.37962557529272,1.4410255394289095e-17,100,50,15
0.7150669939471413,1382.7959787916373,0.0005171167727664395,100,50,15
0.6804468488480041,1017.5477196414663,0.0006687124699053525,100,50,15
1.395582635861981e-13,253.18310354175912,5.512147597289401e-16,100,50,15
0.0,133.86900595319767,0.0,100,50,15
1.4860591511018725e-15,288.37963563304515,5.153134852395889e-18,100,50,15
2.4684635570892743e-16,87.70787029710701,2.814415113179068e-18,100,50,15
2.4684635570892743e-16,186.00059510066822,1.3271266985749585e-18,100,50,15
0.26176294632867325,403.63785050674625,0.0006485094150611583,100,50,15
0.0,7.7647236,0.0,100,50,15
0.24436159887692407,390.0163822041084,0.0006265418839484584,100,50,15
0.2405616609280366,343.56582808273436,0.0007001908841472638,100,50,15
0.0,621.5667046799152,0.0,100,50,15
0.0,280.46892912509577,0.0,100,50,15
0.5082675299712109,252.0170239209471,0.0020167983974393915,100,50,15
0.0,454.02815041744157,0.0,100,50,15
0.0,358.9402520505199,0.0,100,50,15
0.06575342173695377,495.0269673118942,0.00013282795903829113,100,50,15
0.1800484759948923,457.8885487167899,0.00039321462941029924,100,50,15
7.612807844274258e-16,147.92684183312124,5.1463329777988466e-18,100,50,15
0.08452503869515786,441.4878864672509,0.00019145494426023812,100,50,15
0.13885869603317072,508.14674680804205,0.00027326495132640513,100,50,15
0.0,212.49614312340253,0.0,100,50,15
0.08248958152472673,727.7379824713072,0.00011335066124294135,100,50,15
0.0,546.3619912730923,0.0,100,50,15
0.3619442135865444,583.9158694990035,0.000619856785014407,100,50,15
1.4740226960460668e-15,153.8314288994384,9.582064644342962e-18,100,50,15
0.3124014084319445,356.07851697388224,0.0008773385462478171,100,50,15
0.031596419191717365,449.84066822971397,7.023913448301757e-05,100,50,15
0.4645047812294642,588.8198919157308,0.000788874132153032,100,50,15
0.0,104.67885516416834,0.0,100,50,15
3.742460615913198e-15,44.44535449623537,8.420363969040216e-17,100,50,15
0.1763864983401104,298.02256955323935,0.0005918561758746273,100,50,15
0.06424248879221395,565.6865195167312,0.00011356552892067611,100,50,15
3.4441259910680393e-15,162.48966488701808,2.1195969561896756e-17,100,50,15
3.856788013033927e-30,1247.487095399234,3.091645618826732e-33,100,50,15
1.2558547540932754e-15,204.36230473578436,6.145236792650891e-18,100,50,15
2.3403955818963068e-15,289.75918815132934,8.077036648356477e-18,100,50,15
0.0,7.7647236,0.0,100,50,15
0.3478568068607523,418.5982683172396,0.0008310039319061993,100,50,15
0.4691193059697107,557.7055493476851,0.0008411594729842864,100,50,15
1.5919044907183473e-14,431.6762507676034,3.687727754046313e-17,100,50,15
0.20429931377454044,427.0022422884436,0.00047845021300036767,100,50,15
0.24275104098476033,501.5756660648223,0.0004839769099830848,100,50,15
0.6303205650037473,880.1329503691125,0.0007161651711135253,100,50,15
3.6756167879665916e-14,123.09853618602764,2.9859142942300837e-16,100,50,15
0.07430744082157109,264.6701580942895,0.00028075488886472366,100,50,15
0.21164754979594794,421.13814933487123,0.0005025608583079344,100,50,15
0.30576421861847736,342.2891105424453,0.0008932922760350604,100,50,15
0.0,342.40810539039256,0.0,100,50,15
0.0,615.0348066349861,0.0,100,50,15
0.6272276815113381,831.2920884857201,0.0007545214133505044,100,50,15
4.0681694336916535e-13,490.2354078195634,8.298399847913451e-16,100,50,15
6.1314935066400765e-15,232.80876383301796,2.6337039060255863e-17,100,50,15
7.402265834936139e-16,270.4616850003953,2.7368999919250376e-18,100,50,15
0.6639779739574457,1206.9757197414506,0.0005501170927445651,100,50,15
1.799896002485026e-13,193.00101481538684,9.32583698695418e-16,100,50,15
0.6480757003514414,985.4633807464074,0.0006576354971816175,100,50,15
3.2489775590423787e-13,414.4927599734342,7.838442242635585e-16,100,50,15
4.29304569562685e-16,532.4377793794802,8.062999775542039e-19,100,50,15
0.0,43.80763109882349,0.0,100,50,15
0.0,773.8815055002328,0.0,100,50,15
0.0,319.55377997085753,0.0,100,50,15
0.5888510000849764,956.3336773320775,0.0006157380149235334,100,50,15
0.0,658.3317188203484,0.0,100,50,15
2.0107281156500133e-15,93.05938313065275,2.1606935786657942e-17,100,50,15
3.7522600533086214e-17,298.2530632794978,1.2580793008628106e-19,100,50,15
0.08120622347009797,336.9890916088079,0.00024097582234016587,100,50,15
0.0,166.71477535267155,0.0,100,50,15
7.273182908316054e-18,163.45916286874817,4.4495412680879557e-20,100,50,15
0.21038951345793022,611.4057637430973,0.00034410783465615557,100,50,15
0.0,201.82563627002892,0.0,100,50,15
3.769996546375663e-17,216.3210204242483,1.7427786439717944e-19,100,50,15
0.04721579622174336,352.4177505139327,0.00013397678225029333,100,50,15
1.9874755101522726e-29,427.1942632300724,4.652392789932868e-32,100,50,15
5.524608511870059e-14,462.86017546317794,1.1935804384859116e-16,100,50,15
5.043041598618398e-32,132.03192283066846,3.8195623380310243e-34,100,50,15
0.0,584.2311442382919,0.0,100,50,15
0.23418661423696058,492.8308676127972,0.0004751865794675713,100,50,15
1.4017452195399066e-16,233.86414707267636,5.993844020495779e-19,100,50,15
0.0,180.0293566625375,0.0,100,50,15
0.0,1004.7647667921965,0.0,100,50,15
0.10794202756295784,396.37974812637407,0.0002723197339752678,100,50,15
0.2721324366719243,397.7469376693674,0.0006841848695718636,100,50,15
0.0,404.0447401963832,0.0,100,50,15
0.0,117.6500352767904,0.0,100,50,15
0.6063402885244009,446.2817418890192,0.001358649103496564,100,50,15
7.672280772131122e-15,239.57904897715952,3.202400545826762e-17,100,50,15
0.6173165555263547,491.53051323817465,0.0012559068845177258,100,50,15
0.0,219.76841679804605,0.0,100,50,15
0.02135971322743452,429.6829825432689,4.9710400679607105e-05,100,50,15
0.0,193.4078070571724,0.0,100,50,15
5.419695613050886e-15,115.93124269060657,4.674922382670208e-17,100,50,15
0.09805659482988788,364.49591282723344,0.0002690197376132596,100,50,15
6.583134596417676e-15,581.5489470545394,1.1320000886873397e-17,100,50,15
3.307300864620088e-15,52.7245953170563,6.272785679495169e-17,100,50,15
3.307300864620088e-15,107.07222516288269,3.0888504087674326e-17,100,50,15
0.08757148400852527,388.544285462596,0.00022538353357652333,100,50,15
0.0,191.8197905741418,0.0,100,50,15
0.0,355.6040052316972,0.0,100,50,15
0.13167458480103905,304.65930973057334,0.0004322027280816923,100,50,15
0.3479266713729899,353.0784637061425,0.0009854089306975111,100,50,15
0.5606409869508246,376.71585993192326,0.0014882330333852647,100,50,15
0.390649686277756,449.89148250509845,0.0008683198092627346,100,50,15
0.0,287.18185847465384,0.0,100,50,15
0.002492594608443692,298.3809244770584,8.35373311082874e-06,100,50,15
4.869511862385312e-32,453.838954222213,1.072960312701817e-34,100,50,15
0.0,475.3798690140081,0.0,100,50,15
0.09222829881806426,352.73293039312205,0.00026146778730093477,100,50,15
1.7205387917678182e-30,503.46767378991825,3.4173768870129025e-33,100,50,15
0.0,243.15696055734554,0.0,100,50,15
0.0,505.1601641760499,0.0,100,50,15
0.0,146.88566010597484,0.0,100,50,15
0.0,311.88923528959043,0.0,100,50,15
0.0,422.8394856496999,0.0,100,50,15
0.0,409.4637578845605,0.0,100,50,15
0.5302675223369816,352.8955622524736,0.0015026188455087742,100,50,15
0.3304441913047298,508.51558659647907,0.0006498211657904328,100,50,15
0.6172504822790097,481.2315447309791,0.0012826475924891181,100,50,15
0.5431385385366329,501.6159063068164,0.0010827777423079142,100,50,15
0.44360721912630646,647.1242948495074,0.000685505431733899,100,50,15
3.010100488572754e-29,158.12778892367473,1.9035872878900951e-31,100,50,15
0.0,481.54565406379993,0.0,100,50,15
0.4959227696793178,506.58438354055505,0.0009789539231613844,100,50,15
0.0,207.0720914580348,0.0,100,50,15
5.1128129373479094e-15,306.9942128539424,1.6654427749035177e-17,100,50,15
4.972355351047646e-15,422.2133848864191,1.1776877590901754e-17,100,50,15
0.33942488726689796,457.510994559923,0.0007418944928162626,100,50,15
5.304583479916926e-15,67.52773126572549,7.855414924341358e-17,100,50,15
0.2587077663801844,304.7887266170894,0.000848810155321797,100,50,15
0.13851536604023085,518.0432999908826,0.00026738183090615916,100,50,15
0.25505141363066686,599.829276337264,0.00042520667745343587,100,50,15
0.1591230483104788,570.3187321547952,0.0002790072276063516,100,50,15
0.13338270262621663,672.096436088487,0.0001984576847371583,100,50,15
0.251791652754664,422.22117007283293,0.0005963501373254924,100,50,15
0.0,175.08086893750408,0.0,100,50,15
0.3571004381630136,494.1229437053436,0.0007226955208458414,100,50,15
0.24574413287279365,643.2292807346226,0.00038204749104725597,100,50,15
0.0,210.51642793924628,0.0,100,50,15
0.6282830012936392,566.5904671067846,0.0011088838195635006,100,50,15
0.6440438377288553,758.2110641378664,0.0008494255335896128,100,50,15
0.0,371.6468004798369,0.0,100,50,15
0.0,89.92900001610325,0.0,100,50,15
0.6432654272624123,634.966753834848,0.0010130694613181635,100,50,15
1.33494568978509e-13,170.7686036642481,7.817278241671145e-16,100,50,15
0.0,210.5719402346123,0.0,100,50,15
0.6166292827269345,447.6104791010464,0.0013776024278192396,100,50,15
0.6221752345395215,770.5246951257226,0.0008074695574007584,100,50,15
1.0810068791011432e-15,558.6024157314573,1.9351990765840635e-18,100,50,15
0.5639366616780117,498.52135431998886,0.0011312186665448927,100,50,15
0.7227695705030168,1105.9933421996668,0.0006535026414042681,100,50,15
1.1959471518549865e-13,154.6873671212485,7.731382168510036e-16,100,50,15
0.0,384.2939319057598,0.0,100,50,15
0.0,312.9204154820899,0.0,100,50,15
0.0,165.0358637431608,0.0,100,50,15
0.0,117.07804411308017,0.0,100,50,15
0.0,327.87779780218847,0.0,100,50,15
0.3644454761167008,600.8300741764982,0.0006065699634230398,100,50,15
0.0,211.30446674207613,0.0,100,50,15
0.0,318.6142983275084,0.0,100,50,15
0.2529288824375395,589.1391211173476,0.00042931944827877066,100,50,15
0.1033063467955478,498.8529366932767,0.00020708777917662424,100,50,15
0.4762992823566944,473.335539976303,0.0010062613983740577,100,50,15
0.0,378.4770228476613,0.0,100,50,15
0.0,136.59387961526767,0.0,100,50,15
0.15226739267326939,475.52629877146137,0.0003202081421504078,100,50,15
0.5425949923964947,434.0361953876917,0.0012501146175420592,100,50,15
0.392068974680568,237.1698869922515,0.0016531144811540817,100,50,15
0.2607995656423356,401.4761883644079,0.0006496015783770858,100,50,15
0.0,274.9680546824639,0.0,100,50,15
2.9302625652857997e-14,150.8888437306044,1.9420008085670431e-16,100,50,15
5.3858634741509384e-15,31.50640222546212,1.7094504906048318e-16,100,50,15
0.0,218.0938588060612,0.0,100,50,15
0.6147063199560825,399.21933890747096,0.0015397708979688382,100,50,15
0.3722108837432778,624.2700954661138,0.0005962337239065809,100,50,15
0.23582723592636343,314.3016057477996,0.0007503214479775671,100,50,15
0.0,557.117268262431,0.0,100,50,15
0.2707243915385622,288.9265924943809,0.00093700060351429,100,50,15
0.5678915577281543,622.1305807746633,0.0009128173011862369,100,50,15
0.0,751.2510445003513,0.0,100,50,15
0.18194104584368456,372.0011833738673,0.0004890872770714571,100,50,15
0.0,512.3570168072177,0.0,100,50,15
0.4894965086837857,640.2488397987479,0.0007645410319488454,100,50,15
0.13629695071231374,399.14624082142575,0.0003414712122349455,100,50,15
0.5697176249456491,491.5459888934905,0.0011590321919381934,100,50,15
0.0,300.74319560493194,0.0,100,50,15
0.0,226.40701831705226,0.0,100,50,15
1.8645553727562415e-14,29.668180884920588,6.28469733277087e-16,100,50,15
0.6049969347403692,608.7346326945506,0.000993859889427292,100,50,15
0.6464480994637787,883.1392218185445,0.0007319888908711633,100,50,15
0.6914731906142491,928.8467297296296,0.0007444427250290522,100,50,15
0.0,390.6465877195914,0.0,100,50,15
0.0,335.72802367201075,0.0,100,50,15
0.0,172.9553470786961,0.0,100,50,15
0.5362429212196272,721.2152747323157,0.0007435268497587738,100,50,15
0.6071345072492147,532.9902268851005,0.0011391100185784418,100,50,15
0.0,226.55245034284775,0.0,100,50,15
0.24422225201870543,274.6767769280169,0.0008891259565154554,100,50,15
0.0,444.7923686975635,0.0,100,50,15
0.0,357.78309666095726,0.0,100,50,15
0.0,210.68070105911355,0.0,100,50,15
0.6115138311994828,620.9237938313847,0.0009848452213856418,100,50,15
0.0,463.37551956055296,0.0,100,50,15
0.6257011427982168,730.0280123829695,0.0008570919638491581,100,50,15
0.0,7.7647236,0.0,100,50,15
0.0,386.65957765190916,0.0,100,50,15
0.596082656658179,512.0683398258623,0.0011640685633110754,100,50,15
0.6216967631678391,667.7422468402751,0.0009310430276198322,100,50,15
0.08886406307133966,265.9648135171405,0.0003341196224274708,100,50,15
0.33649865980859245,840.678431755313,0.00040027036152930995,100,50,15
0.0,310.50067274641145,0.0,100,50,15
0.0,314.14905577437673,0.0,100,50,15
0.26697018010079476,998.5080007790951,0.00026736909458160453,100,50,15
0.09992928927024469,264.93540774599154,0.00037718359399530516,100,50,15
5.5032153235784375e-15,213.93803509189578,2.5723407813924086e-17,100,50,15
0.6553699066060766,762.9616525439487,0.0008589814500124244,100,50,15
5.72148697663877e-14,347.543337834471,1.6462657613548666e-16,100,50,15
1.8387615420242112e-14,549.7760357329324,3.344564736389194e-17,100,50,15
0.0,137.79455844055647,0.0,100,50,15
0.0,391.73631363617164,0.0,100,50,15
3.309770775643243e-14,270.55342952424945,1.2233335136291782e-16,100,50,15
4.045275392452853e-14,467.616114688801,8.650846849332786e-17,100,50,15
2.31683954295027e-13,364.0232122675985,6.364537932946785e-16,100,50,15
0.7184365426384992,1278.6687534830755,0.0005618629067782318,100,50,15
0.0,450.65231770921304,0.0,100,50,15
0.7032080622668192,1105.7749621571031,0.0006359413862066727,100,50,15
0.6241028690880915,614.5774798827962,0.0010154990859852398,100,50,15
0.6610341746952263,813.1024257813016,0.0008129777426995688,100,50,15
5.0468596657843035e-14,201.7142415059029,2.501984801919211e-16,100,50,15
0.0,33.38797046659897,0.0,100,50,15
0.6541943508131114,748.5439582508772,0.0008739558226370131,100,50,15
0.623375184846726,615.5239948685171,0.0010127552947466914,100,50,15
0.5828544056908125,523.3867153809828,0.00111362093947406,100,50,15
0.0,148.87479798496824,0.0,100,50,15
0.0,307.7955990470345,0.0,100,50,15
0.5672972024298487,562.7697083197662,0.0010080450209795408,100,50,15
1.088919734873942e-15,277.2877651632863,3.927038519830511e-18,100,50,15
9.518739928897556e-31,240.65260378790342,3.955386220249167e-33,100,50,15
0.0,272.340680891926,0.0,100,50,15
0.0,399.56278557011217,0.0,100,50,15
0.6133545077429028,679.6124825736455,0.000902506242116348,100,50,15
0.6379305813590797,722.1517175666171,0.0008833747339252597,100,50,15
0.0,462.0764793043637,0.0,100,50,15
0.0,380.68986269015164,0.0,100,50,15
0.6130742216550342,710.0988174879776,0.0008633646565189695,100,50,15
0.5464051631489509,549.3679272688144,0.0009946069583373883,100,50,15
0.0,491.1333286578895,0.0,100,50,15
0.0,460.33063453955185,0.0,100,50,15
0.6333726701863281,784.1809303727393,0.0008076869070066157,100,50,15
1.4513366983588808e-14,115.87039537345605,1.2525517788052337e-16,100,50,15
0.6704444691257238,938.4133400123136,0.0007144447340411064,100,50,15
4.553804180494348e-16,417.2343766346428,1.0914259312055561e-18,100,50,15
0.0,456.38365164245755,0.0,100,50,15
0.0,524.6795506205979,0.0,100,50,15
0.6425105719780924,858.7743005532255,0.0007481716343446523,100,50,15
0.5794397416937022,640.4422162420659,0.0009047494481136658,100,50,15
0.5859091109125024,573.2225758559058,0.001022131952911404,100,50,15
0.5648442500917202,604.3562918095255,0.0009346212784523169,100,50,15
0.4829108579937507,478.7067739154723,0.0010087821696022643,100,50,15
1.376998103104125e-16,246.6790017306535,5.582145595868984e-19,100,50,15
0.6644054430962367,485.4226534497151,0.001368715362529043,100,50,15
0.7180072451861533,778.529898801157,0.0009222603348847601,100,50,15
0.7038144036664982,622.8641923454112,0.0011299644646712904,100,50,15
0.6883064935844615,672.3339100747381,0.0010237569208846654,100,50,15
4.906108268389673e-16,327.17863016081793,1.4995197779201461e-18,100,50,15
0.0,153.97073832855358,0.0,100,50,15
6.5635073435573435e-15,148.99398121465893,4.405216432267256e-17,100,50,15
0.759246857727576,988.1315850484447,0.0007683661459828276,100,50,15
0.7238126180229025,623.2426362601008,0.0011613656959772413,100,50,15
0.7669592167285084,752.0133928853702,0.001019874411791781,100,50,15
0.0,536.9044664619894,0.0,100,50,15
0.0,431.47477418084543,0.0,100,50,15
0.0,319.8499690863352,0.0,100,50,15
0.0,375.6397907088762,0.0,100,50,15
0.5422008991152579,496.4512396461255,0.0010921533794572519,100,50,15
0.42392202729276784,283.8505229559047,0.0014934692488081933,100,50,15
0.0,202.11002159997065,0.0,100,50,15
0.6236883634373752,531.8949297693978,0.0011725781325040536,100,50,15
2.6290283123583395e-15,459.25276692849013,5.724578057398407e-18,100,50,15
0.698472915121067,630.3584650236468,0.0011080566913539665,100,50,15
0.47978718175395135,353.70360033536844,0.00135646677415507,100,50,15
0.7402525365087272,732.4149384233963,0.0010107010352658867,100,50,15
4.72452165287783e-15,7.7647236,6.084597335670558e-16,100,50,15
0.14615515965298082,355.79826752690167,0.00041078097616630504,100,50,15
0.03287466428852645,520.8783766533389,6.311389714379636e-05,100,50,15
1.1920799474817172e-15,576.6504884520128,2.0672486564292897e-18,100,50,15
1.4933198995640902e-13,292.9791696336718,5.097017311610486e-16,100,50,15
0.561629331769267,704.652589671354,0.0007970301110100336,100,50,15
0.0,283.8883943408352,0.0,100,50,15
0.7827695610872106,848.6920761592555,0.0009223245781080267,100,50,15
0.7199493773881436,659.8532939540206,0.001091074916174186,100,50,15
0.6995622949740995,687.8602306677047,0.001017012270494306,100,50,15
0.7209547909727275,654.0386007325135,0.0011023122949704635,100,50,15
