growth_rate,cost,production,n_batch,n_start,n_candidates,init_growth_rate,init_cost,init_production
0.0,1000.6582,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,366.05118,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.2598579,1266.4479,0.020227209,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.5021332,2216.5232,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,3206.242,0.023686528,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.5256502,1995.3989,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1942.9203,0.014061437,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1079.8406,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,730.1869,0.016162455,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,731.04364,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,703.8515,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2088.5103,0.057079084,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1077.7495,0.047446515,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,585.2311,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1732.3281,0.057254955,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1037.6321,0.051715996,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,554.8826,0.015409142,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2635.4822,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1327.2052,0.046120256,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2599.0845,0.05758018,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1995.8007,0.057499673,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1356.7622,0.05336797,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1066.1422,0.007511098,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.6828167,1608.8435,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1293.0455,0.047490336,100,50,15,0.85,2210.8624803400003,0.021073837077251818
1.603747e-14,325.92487,0.027816704,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.20018099,1517.3441,0.021151396,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1144.9222,0.04719951,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.77314144,1444.2179,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.06827151,357.80698,0.020422421,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,315.309,0.028099595,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1213.7535,0.044526447,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1693.5857,0.008826639,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,406.8762,0.011509112,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2462.6206,0.024890792,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1465.328,0.0032585838,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,946.1168,0.03728204,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1582.5923,0.0035291875,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1599.3586,0.01745792,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1278.7963,0.0025131274,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1484.0951,0.049925756,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,327.93365,0.024398664,100,50,15,0.85,2210.8624803400003,0.021073837077251818
5.9614145e-15,1035.5256,0.043427385,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1435.6157,0.050400674,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,956.32404,0.03861727,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,779.2958,0.04164116,100,50,15,0.85,2210.8624803400003,0.021073837077251818
1.0883587e-17,1222.5509,0.037198473,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,666.9603,0.014518393,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,566.3255,0.034973737,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,673.866,0.028321814,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,420.94443,0.025504936,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1043.9535,0.042490892,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2199.9167,0.05754949,100,50,15,0.85,2210.8624803400003,0.021073837077251818
1.8303394e-31,334.46463,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1967.152,0.006166609,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1921.4343,0.019749936,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1094.252,0.045830972,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2078.2092,0.02327823,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,3059.4211,0.0039028253,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1016.4571,0.03660672,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2756.459,0.015183217,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,465.49213,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1197.0701,0.048883524,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.46268323,736.3908,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,730.09,0.041450307,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2192.6208,0.012942033,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2023.1835,0.022972973,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,686.6303,0.008132836,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1949.8169,0.017171292,100,50,15,0.85,2210.8624803400003,0.021073837077251818
3.3307546e-16,676.1556,0.0065688575,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1090.9266,0.047483105,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,962.4936,0.03947545,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,737.3587,0.040622294,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,553.1745,0.025499195,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1176.7332,0.049989514,100,50,15,0.85,2210.8624803400003,0.021073837077251818
5.9547424e-13,2126.133,0.05743822,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,871.19684,0.040608916,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1276.8113,0.043954372,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1931.4008,0.05423495,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1683.2938,0.018250866,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,857.86,0.031690862,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1423.7245,0.017542267,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,651.7376,0.009377219,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1637.8485,0.0500669,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,320.29724,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,581.75635,0.035051998,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1644.0889,0.016729845,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2537.4033,0.0225519,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.779197,1373.9749,0.015102381,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1985.8253,0.05461203,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1038.5094,0.04878223,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2378.3008,0.02099415,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2504.2012,0.020531317,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,484.11874,0.03429384,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,790.6667,0.035553206,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,623.58215,0.017746478,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1340.1191,0.013226819,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2621.7175,0.023678213,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1883.3405,0.05277415,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1112.4901,0.050615918,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2089.813,0.019144228,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,601.55707,0.029617768,100,50,15,0.85,2210.8624803400003,0.021073837077251818
1.8695193e-14,755.09314,0.030087952,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2131.8406,0.023742065,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1595.9381,0.05087542,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1935.4742,0.05566414,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,678.38727,0.04079499,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,656.38495,0.048435867,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,650.5648,0.04493969,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1343.8419,0.053921327,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2027.7568,0.058194578,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.4719449,996.8597,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1208.1454,0.043772772,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.5433043,1820.6335,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2106.0823,0.014963079,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1398.8303,0.009793505,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1254.7201,0.002593549,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,921.76556,0.025673809,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,981.3101,0.04763583,100,50,15,0.85,2210.8624803400003,0.021073837077251818
3.3758422e-15,764.06885,0.042590495,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,712.82947,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2868.998,0.026771976,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2214.4434,0.060310263,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1617.2753,0.017144548,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,890.15576,0.039929975,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.26383805,1123.5665,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,617.8351,0.03292807,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1943.7716,0.018256243,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1452.1729,0.015484522,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2393.936,0.024976524,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,793.54285,0.03657671,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1796.8518,0.017521782,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2046.8849,0.060468134,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,817.6818,0.050104696,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2766.707,0.023916248,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,947.81226,0.051504303,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,450.67728,0.03162235,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1780.3466,0.057794914,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2215.883,0.059036326,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1469.5215,0.05570443,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1014.8397,0.04583277,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1266.8691,0.054852743,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2407.812,0.061429385,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.72467077,1802.9282,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1630.8113,0.021305319,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1447.765,0.016383093,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2335.837,0.022930512,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2134.6655,0.025102334,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1195.9147,0.014116082,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1097.0399,0.049226392,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,941.1767,0.0314418,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1079.4048,0.049880367,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,970.15924,0.051826913,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,752.4222,0.049634002,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1971.5138,0.02488296,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1108.801,0.004706602,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,453.24707,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1321.9899,0.011996138,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,482.05426,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1305.7452,0.002079618,100,50,15,0.85,2210.8624803400003,0.021073837077251818
3.3406956e-14,891.30475,0.05132625,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,454.35822,0.03695887,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,858.0288,0.03712478,100,50,15,0.85,2210.8624803400003,0.021073837077251818
