EX_pi_e,EX_glc__D_e,EX_mg2_e,EX_ca2_e,EX_so4_e,EX_nh4_e,EX_k_e,EX_cl_e,EX_o2_e,EX_arg__L_e,EX_asn__L_e,EX_gln__L_e,growth rate,medium cost,production rate,is pareto
0.8461358486328729,3.999524383661883,6.7386307002767705,9.49455520805844,0.5655965269671193,5.417445608541333,1.8761856844213365,10.242225387758477,18.702796475480476,8.011828508579933,8.823986973443947,8.071521639668656,0.85,2445.1914,0.00990091,False
20.64870402541608,5.146945036902555,4.321171082850256,3.4767980226421367,3.1826357607556433,3.9387135362715675,4.390636292731296,1.3122783974928298,0.42861128852625274,8.307844485274316,0.522489384727225,9.681853867746444,0.17580393,2198.381,0.0,False
2.888505640135758,5.3015675633343795,1.0253859287323674,9.342135825178545,4.294626045510276,0.25580371002076996,13.97168233592728,2.5672201391554506,9.983438386795395,1.1080650125581515,0.6419810553836547,4.154507873927992,0.6660932,1141.4583,0.0,False
14.31991215936949,5.080916064259845,3.142561998008956,9.287721966855527,6.946864651684286,4.926164561593808,16.286567789442262,2.0602648671038493,19.405480921037547,5.0685641745724785,1.000371467232224,2.2678688074653164,0.85,1715.5876,0.0069435667,False
29.74578427241858,2.343931812727038,9.501948432632053,8.269982550200787,2.034686633803724,3.751751173748532,14.79025878563661,11.03892307203061,17.946200151318305,2.8285348344522445,2.9593373194540264,7.759223389459793,0.85,2534.9917,0.0025056193,False
16.903797935595442,1.240430059793066,6.199358947710988,8.654222953174893,0.9603558300062975,8.723691508198728,13.581468050942727,10.561348394331016,11.062654307078015,9.432569896145631,3.1765216203144875,9.369866360991278,0.57074696,2725.7761,0.0,False
48.20725433772155,9.529459850336682,2.836538850250018,6.467224314798942,8.181873467448623,1.680600563195428,3.439090577197308,10.242887251111288,18.170044041775192,8.804450668524082,6.175515390263431,9.453900450369478,0.85,3521.533,0.021440892,False
34.69978225017215,5.0197353491484185,5.106684165849481,2.9349253704632705,0.8012124381303753,3.8759881540885366,14.031376438403488,8.596695587803627,0.13750992150973307,9.735120389857963,0.011247611408725655,2.133294882294434,0.14422816,2142.5642,0.0,False
38.53404987856662,9.300795439230802,7.953216604173687,6.2027542684506995,4.546068488567573,6.498298641575514,14.575112501169706,13.13055628382591,18.483759838498273,8.313214482857536,5.368406336825256,5.3463881485974465,0.85,3171.331,0.018905103,False
0.1269519524783269,1.7032151184995468,9.902362549487952,0.009668360130619114,8.25337140587536,2.7124947837157896,18.60113530627362,3.215837548585465,10.543513540464813,3.1845715217765513,5.216800559866186,5.198287612044709,0.13160676,1884.6729,0.017479187,False
41.75742603772851,7.969267681304062,6.276093124095529,6.259926678620217,2.7617867900014623,6.7053785634905205,6.864016581272323,8.022344674186254,19.064586465350505,5.12936918061396,2.5302766932517162,8.214391304398065,0.85,2768.8645,0.01717011,False
1.6940355263263152,1.8821804592282294,1.7050047346199704,9.933449876771087,9.484969063220055,4.714338402445629,14.686833093363934,16.19932064292898,0.1799901246101121,4.437449266941968,1.4618951980990569,7.736349230239513,0.042245563,1878.306,0.0,False
42.16452207079936,5.688832723027138,8.744985906543045,1.6896876119605109,2.600970535967572,5.065605960288847,10.602879026932936,17.788104831205885,4.772385611222328,4.719915868029797,2.656040834857143,5.453566611202064,0.49005097,2578.2666,0.0,False
10.80976882696607,7.719574032429545,9.85560444723759,5.8562132169738526,7.933483098066986,7.012960389004856,3.7042398796357467,18.414838871701967,12.822956886808521,2.862280415236876,8.650943963523224,2.081781965270274,0.85,2109.444,0.005070222,False
36.09595612238522,5.0073861905573755,0.8892924198894525,5.38438108844664,2.716996372579783,4.780211454961394,2.6271514777642446,11.823169668623814,4.852454135408653,6.35044623717365,0.931608081230304,8.078961449187833,0.4794387,2312.656,0.0,False
1.3528621568081323,6.926460089227367,2.814210658775884,6.141449747555398,2.3313026715595084,4.5538873144373415,19.160641183869597,19.435956697925498,14.909386170722389,1.5873459678298585,6.108801780215466,2.8944512309141124,0.85,1696.3029,0.0061328844,False
34.07447815126978,7.805505667183809,7.128875400948096,1.0739607655837846,8.378184018943704,8.448131314110869,14.44969649188064,10.187332174974145,8.73484094841868,4.173600551802354,0.22253404992179426,6.8435904717445695,0.7505579,2416.4924,0.0,False
19.80951330412009,3.2942641735716593,6.93755725611625,1.7532351798988544,1.5712865475034488,2.5310190621183617,15.861997191240834,3.819748769040343,5.2764919761376605,4.468555797344299,6.737428373098604,3.780740971005926,0.41382617,2254.4934,0.0,False
9.238168108012312,9.418762740152701,9.771974261886701,3.298860685539159,5.988071429775953,3.264765994053013,7.455618876807293,10.190914324968915,8.513957297023307,1.468193472335203,4.5419742644064325,3.960704919134833,0.80597866,1699.4092,0.0,False
24.899026568766384,8.954650469952359,1.2542148974940137,0.3660538087444387,2.20472538486208,8.651426204425066,8.19157281366779,11.578068238102237,4.986938912605066,8.392976923361529,5.318755659408527,5.749830755421631,0.644432,2487.7722,0.0,False
35.440778127478296,1.2729253357973713,2.9354660142865896,1.5350898936281498,6.723945823539903,6.6276497501773735,12.897299114231355,7.184726870181343,17.298784544247237,7.686175239659314,0.9342887318556847,1.1435077389236747,0.73697346,2058.226,0.0,False
44.56459206758437,1.0631972409946102,1.9262402396198142,2.6018078461401717,1.9515685135208793,9.126537728350964,19.524859844765786,14.284854958164194,0.5793890085855069,3.1316621601412264,5.4856836141913465,8.274639111453586,0.0340255,3080.9587,0.0,False
1.1555476698830391,6.628644059489775,2.902503565513906,0.009403852906203491,9.473366685630902,2.831363349186331,3.2272747234286414,9.694612761338572,13.312566260530701,5.5307041707431885,8.11589649123816,6.945433024276243,0.85,2090.655,0.0062221815,False
1.721095017780394,9.592864150576778,4.501882425911555,9.56786724818575,7.59619857079763,9.193243327177457,15.246450212239965,10.60439850072976,7.551099250470346,9.927986249322066,2.548009539953152,2.4113971035360127,0.7439081,1998.9436,0.0,False
22.933087490567296,7.101957105966492,0.9951418220910002,3.523182546517117,0.8172669207855421,3.335599567469296,13.138572605384368,16.76108607125156,17.33925696968066,3.4665896323940473,5.252211885322544,1.544337624311647,0.85,1873.2217,0.009536803,False
24.775278205728796,6.597736180538075,2.072445258059953,2.668654211121485,4.069518456777752,5.602239528459519,3.2456515585808887,15.806013745383158,6.27132002695774,9.315550805254409,9.194887147792544,8.85127876022665,0.64514935,3104.301,0.0,False
35.782568968371706,7.7947814682405525,1.7992045692204328,6.120896799478071,0.9365826617485584,9.65982152014352,6.61969903959651,2.8502040308593313,1.771306059269262,7.844440661054573,5.078244413909056,2.6891660443264187,0.37330967,2473.4045,0.0,False
1.0977843010119004,2.197451397061918,7.16516132730119,6.707489656348804,8.334542631779156,4.71699003407965,0.4920293327636216,15.763055927094488,4.976625678910402,6.05970874592737,0.5936029561785461,4.865504167371151,0.33152604,1382.02,0.0,False
8.435545465918088,1.2313805692808795,0.5512463513899102,3.5518802843847275,1.777406776103887,1.9830290429535136,9.714273154900974,6.28505508105243,8.064931025953188,8.364258859172653,0.6219193655762478,0.8573836723037531,0.3570446,1195.3153,0.0,False
4.908445124670763,6.927968180610381,0.7903197534330464,4.732425652834257,0.7219595581355309,4.758073124645575,11.122146511164654,6.19361830588365,0.9738570232226329,8.850745977353073,4.873239279195378,3.7209990693224304,0.2956564,1874.6687,0.0,False
42.49413772333203,7.74451545842904,9.647516947759437,5.898124930261606,3.5734330463022754,1.5640491201200724,7.10195570728283,16.234662876104707,0.8449463848632277,9.90384215593052,7.802323643688036,2.8855449898858265,0.3303352,3190.4841,0.0,False
27.710386033284873,9.055568824478607,4.767609233226114,8.913874795650433,5.816990816687633,0.7747597494371949,2.0673721928877042,10.726365235818198,19.87161128182723,5.773253802924515,4.8698873569347505,2.967771852225294,0.85,2210.2927,0.018909233,False
18.025185024333464,8.33088378217387,2.7363642099930163,3.2040854730304713,1.7795827015318744,2.6063605619881747,10.771366613564146,7.4435690043407,16.026281439910388,7.451153298217198,9.83496652618042,2.768212220001259,0.85,2496.7874,0.013051322,False
9.984148500091505,6.884439109435692,9.990885935425059,0.20154034941884502,4.114212550399397,4.697364881197523,7.257826841037178,1.9238391289581713,11.169524183360721,7.460756824299991,7.67478481288708,0.32820763087392013,0.82661885,1961.1749,0.0,False
33.80497853696249,9.4201555870631,0.0,7.822125477181709,5.816811848399538,0.0,0.0,10.587571476906232,19.78592777969544,5.991814122303877,1.6261911024398643,1.2191801120648669,0.0,1765.1388,0.05120279,False
42.384921162191795,10.0,0.0,1.3492191704956866,5.604979884657184,0.0,0.0,0.0,19.585239120847405,4.529138647497545,0.0,0.0,0.0,1478.8411,0.047874246,False
0.0,1.1663229864017577,0.0,0.0,10.0,0.0,0.0,0.0,11.787389463942562,0.0,7.409429948753875,0.0,0.0,889.2476,0.01205017,False
35.952089877186324,9.118460766210026,4.567149636264861,8.600016303253552,6.119564184737497,2.0028496747342883,0.0,12.388329763791784,19.47162512838874,6.767801893016126,4.2724919751582116,5.9976044718350705,0.0,2622.8442,0.056031737,False
36.42876033759927,10.0,0.0,0.0,4.682704054065239,0.0,0.0,0.0,19.427443880342345,1.971418891579809,0.0,0.0,0.0,1140.9235,0.02202395,False
28.539821532772812,9.677862424559615,0.0,5.847598018805482,4.82760603911396,0.0,0.0,4.594927636683154,19.70316856035981,5.133505455273272,0.0,0.0,0.0,1269.4486,0.04823512,False
40.7121358425436,9.689957492611175,0.0,6.423157440697274,5.992677113229847,0.0,0.0,3.610322657382507,19.44160770555541,6.283688463539807,2.86924974318632,3.2252036476457002,0.0,2180.2942,0.05359777,False
44.31588654843863,9.676286881352352,0.1937742407283733,4.359574278773211,5.488540356260731,4.601884084675133,0.654068235603189,9.448321504663744,19.524921819099465,6.421469485016731,5.976832797580767,1.2793630614369633,0.85,2440.5464,0.01916217,False
26.099000351946998,10.0,0.0,0.1916249766009567,0.1246012278705626,1.0994363595175336,0.0,0.0,19.86244449794995,0.42443007690528467,0.0,0.0035458479791368696,0.0,732.1595,0.007422148,False
30.219052034698592,1.1376963484948404,4.477868198417442,8.253858584853694,7.980003273136008,7.844959725604518,12.52480207622833,19.908146524869498,4.278374349108026,8.32319259295536,0.4493514743595066,2.0188829431477675,0.2120037,2217.0925,0.0,False
0.0,10.0,0.0,3.377522763051401,3.9695737224456606,0.0,4.057191753935443,1.3505829560259908,20.0,7.50130896864583,2.728837715226984,0.0,0.0,1015.60767,0.053023357,True
0.0,10.0,0.0,0.001049679964213429,3.667778746020947,0.0,4.221095354022923,0.0,20.0,7.29575206480058,1.5340735924767814,0.0,0.0,824.40045,0.05195138,False
8.668113602375984,10.0,0.0,5.7045216245823385,5.73279299449002,0.0,0.799215684173848,3.5111761916834388,20.0,6.884029722795949,0.8388803098545459,0.0,0.0,1019.5993,0.05120696,False
34.1393372782374,9.94505669426881,0.0,8.607753924779821,4.277405830403954,0.0,4.29564802452456,4.950794236403734,20.0,7.7994076894766495,4.04983319219722,0.0,0.0,2072.2966,0.054153122,False
0.7555295763289118,7.4124444213557465,8.824987576699993,7.5563899688148854,9.015214263098668,0.0,3.3540613650066935,5.204405927589252,20.0,5.71751571776253,2.7054595204421834,2.4546035662574694,0.7832317,1436.4985,0.017111126,False
0.0,9.660779490027103,0.0,0.0,0.0,0.0,4.232861451970036,0.0,20.0,6.522017012067196,2.2945598043421205,0.0,0.0,775.35516,0.0,False
40.424579998592236,9.09378915770863,6.511970257095218,1.1235732106182255,5.360370550522621,1.9699041825834902,5.563072179615229,15.90974129141677,18.873177788279747,9.569855797627454,0.5960713801900543,0.8503930166468799,0.85,2157.4834,0.014354528,False
0.0,8.865174786983127,0.0,0.0,0.0,0.0,4.265613568212814,0.0,19.532607756989954,4.427254346591617,3.602622305255369,0.0,0.0,763.443,0.0,False
0.0,7.457904727745432,0.41260940943699,0.0,0.084457538108371,6.735185114408228,2.267093494254275,0.0,20.0,0.6778933091914897,8.348922042198229,0.0003417658162856766,0.0,1000.66174,0.007706054,False
43.87910037106904,6.267670561305849,5.676776512036854,9.867314775833599,10.0,6.212525328722699,10.774513112743278,6.019870321105682,19.395502302156178,3.3841935036518094,4.175902119838084,10.0,0.85,3257.3738,0.015715325,False
0.0,6.174558131157394,4.893351167763192,1.4279207185517204,0.0,10.0,7.65856036749209,5.47401281526843,17.708271181365895,0.0,1.7799799335638347,0.0,0.0,609.8934,0.0,False
0.0,10.0,0.0,0.0,4.967620576697197,0.0,0.0,0.0,20.0,8.423094012124706,1.0754748710484963,0.0,0.0,787.59564,0.052038185,True
0.0,8.72943433098665,4.571030472910193,3.9623199529999384,5.009913515976834,0.0,0.0,2.629120644208699,18.411242624027494,9.053213394948221,1.7755911335281294,0.06877531180268263,0.0,1054.6575,0.048259735,False
36.17265077875374,7.417926093827577,8.994524081094282,8.767145835778814,5.348475966933802,0.0,0.0,9.050640559805448,17.249417839558717,8.83276758116451,2.41519066868126,8.84288390165285,0.0,2839.0884,0.04954221,False
34.570945558181705,9.692611099773083,0.028937207113051176,8.707216659811332,5.702075024360677,3.1816609423755753,7.568256740864995,7.266257972368968,19.7769928002443,4.991324559243772,3.6255396188968003,3.069424793582152,0.85,2252.423,0.019470854,False
5.782215437087443,9.494083315603529,3.4058332404382408,6.572565664278201,4.609891127811585,0.0,0.0,8.028986011896805,18.604850222728963,10.0,6.466456485288053,2.353557575904084,0.0,1907.2529,0.054629568,False
46.402133326511574,8.24718493009006,4.2996075490999335,8.77954816788002,5.25334162129222,7.512590989757034,13.569785357223719,8.37345365930192,18.899781168118345,5.1247267445184805,2.0037084417902666,8.355119921215037,0.85,3046.0916,0.017323311,False
39.32131327672836,8.032684180840938,4.978705471832335,7.26074045399995,5.757900139947962,9.883141932409558,12.898252776657102,6.490102974691547,18.706750096450136,2.384303443107457,1.629630222570757,6.240230927014264,0.85,2505.9177,0.014629392,False
16.09854054085966,7.82826492343129,5.882085540915889,0.9120524382098095,8.480157558771138,8.134023101786589,18.451279217041623,10.69897332322874,19.72907473143119,5.830666349578556,0.27007986558727415,4.919183071534703,0.85,2003.8633,0.0149877025,False
0.0,9.194101231585048,0.0,0.0,1.14171383751458,0.0,0.0,5.179982115173618,19.236637400250643,0.0,0.16678722290100706,0.0,0.0,124.45354,0.0003225099,True
0.0,8.816166571802919,0.0,1.9949371953469284,5.057986723334826,1.2295869432239783,12.223014466072026,13.487160857995885,19.722051013679017,9.169587810382385,0.0,0.0,0.0,1069.7228,0.04896162,False
0.0,8.492975330882075,1.1650370195610198,4.784644308965541,5.1578394535744465,2.1166781991086174,11.888187286229874,16.210943604186312,19.15611492666313,9.699513635180057,0.0,5.7735270630692135,0.0,1647.7013,0.05159143,False
50.0,8.391890335896514,3.3817091465415894,6.9398337761635425,5.249911846525011,2.7993528808600523,11.206238792889083,16.8320069308347,18.893874695755574,10.0,1.8827520900927575,10.0,0.85,3428.328,0.018702071,False
0.0,8.757311047259227,0.7307855075768764,2.1588062307245752,8.158377787369846,4.935410677490474,9.496310734888976,15.748013973820296,16.122831138581322,4.146166657173517,0.0,0.0,1.6426979e-15,825.78265,0.04056564,False
0.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,0.1708820970368123,4.8605244e-14,313.4926,0.0029566686,True
0.0,7.524890294209139,0.037869270198156356,0.0,10.0,8.33222361995653,8.972417733274686,5.2645279852770415,20.0,0.0,0.0,5.445031934420089,0.0,974.00555,0.040266857,False
0.0,7.051715587636744,0.0,0.0,9.819337232072625,0.0,3.4250679473302066,0.0,20.0,0.0,0.0,0.0,0.0,313.64154,0.0,False
15.225399318638482,6.755743342208919,6.1980429926494365,1.5765889931574804,8.779594176565915,8.026911225226115,15.65266393905782,16.362342790727244,20.0,2.862781125146456,3.0939224122549476,7.800045736293799,0.85,2269.0293,0.015881753,False
0.0,9.865846778306512,0.6688069124755851,4.401566722494775,5.170969009938402,0.0,2.8919097795566917,1.1892068327319167,20.0,9.722329431451922,0.0,4.7300898121015615,0.0,1305.54,0.05469306,False
21.624930420585724,6.094172611560026,6.526012184099978,2.947414669906445,9.494844344235286,2.5583876900782414,4.861458180305819,9.49231554769152,19.049136369276766,1.1863364437037405,2.416103183156041,5.339357372761507,0.85,1794.7338,0.009148727,False
0.0,8.048015151287316,6.229953102485533,10.0,8.32222538009431,3.893415776099034,9.062911569094084,6.811959985142124,16.541417667757194,2.7971587646226306,0.0,0.0,0.0,941.05005,0.036641095,False
0.0,6.603581076377965,8.262189403569867,10.0,0.0,0.05295873205325756,6.5181504513650035,0.45733708870673345,17.799385498604654,1.1145072039751462,1.202812691049611,0.0,0.0,707.5896,0.0,False
0.0,7.097036757509452,7.256193345618281,10.0,7.788278938825387,0.815200967348979,6.243043609456427,0.0,17.03693204745003,0.9319631780841874,0.0,0.0,4.836513e-14,718.5199,0.012418714,False
8.097506498767814,9.656084973564067,3.689029931809653,5.829167181271531,8.963016072927088,8.478933047579355,12.84180221715138,20.0,16.395931721963247,4.512256554695672,0.0,0.0,0.85,1301.4329,0.00788336,False
0.0,6.143337754811498,3.722827238806781,10.0,9.407309028967667,2.280228484912237,1.6248144688472432,0.0,19.994458359191484,0.0,0.0,0.0,2.4828835e-14,536.199,0.0059163435,False
0.0,3.7075816150608127,10.0,5.840203819549233,7.146615119189754,2.6880534680810166,3.0571003140773705,1.35064581210464,20.0,4.167422184100075,1.0005003469783917,0.0,0.0,904.70996,0.02688611,False
6.2113763152252615,10.0,4.325325419804471,9.337973769436573,8.674741990430576,5.025391155332446,12.184832965890056,20.0,13.77194665213091,3.6021901004401813,0.0,0.0,0.85,1225.8148,0.0033516013,False
23.910675137840727,8.005297792263448,5.82058628553842,6.538559004514372,9.084678834951328,6.5134698557049155,12.896052955195525,13.36956058700938,18.438425056887123,2.8392338142037756,1.6051506481822828,5.7257328627322455,0.85,2182.396,0.013922604,False
0.0,7.7247703843700615,6.04736143863785,10.0,8.925001320047079,3.5328281310197447,6.811318578777077,0.0,17.7292549148985,1.1575134757826864,0.0,0.0,0.0,775.0871,0.02282052,False
0.0,9.566447375588533,0.0,10.0,8.916353828021483,5.5767849127422044,0.0035683489576084342,0.0,14.291303758099563,1.0558454015786283,0.0,0.0,0.0,546.3815,0.02752536,False
0.0,8.680467211331774,6.470872333097594,0.16101262081950077,8.00935913639418,5.034276836064519,2.9899158758414806,7.278556701836363,14.735690180698313,3.303657598422711,0.0,0.0,1.8724948e-13,684.13477,0.037571985,False
0.0,8.729961800351042,0.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,359.80362,0.028099595,False
0.0,9.21191608508801,2.8616290689712756,10.0,8.675755541742664,8.279139859524616,14.195921616739275,10.326671016753897,15.030167280060896,2.1706979638817376,0.0,0.0,6.1263325e-14,1016.04694,0.037429847,False
0.0,6.650147010874992,0.0,0.0,6.722736485466668,4.860185197333892,0.0,0.0,13.817648846826513,0.41463025778450735,0.0,0.0,0.0,254.49371,0.018095877,True
0.0,10.0,3.619846719484205,0.0,7.562398467341353,5.441291454845288,13.773291691947085,0.0,12.782379338054156,0.0,0.0,0.0,2.192259e-14,632.9918,0.014999857,False
18.270999397915297,7.747363921095131,0.5749442519627259,6.292622424710801,8.734568347705391,1.0368426162805167,18.524647004355685,17.21998260216493,16.483398590744155,3.708443146538523,0.2759111365420747,3.5249504271238457,0.85,1763.4817,0.007850492,False
16.852981192447636,8.273907343382557,7.785508294513988,6.919793547720978,7.0474225110813125,8.61483144277363,10.537435821675047,15.174827639895256,8.374495574080706,8.987368724813757,3.482155399048514,3.1205810914481353,0.7574459,2343.7708,0.0,False
4.555174326776724,9.941046550126147,1.951954729261711,4.662200414462873,5.409200964559451,5.212030759287572,14.463438219298826,11.15072160678341,9.38461061550696,8.357966511757471,2.734469878817363,4.047023100500105,0.85,1886.561,0.00060075056,False
50.0,9.807664448922814,0.8213450173481585,1.4496319623927654,10.0,9.476896056839728,1.718038961172841,7.9171233657339615,19.31222011993522,0.0,3.8815874465662215,2.8558509508227603,0.85,2225.9558,0.014356826,False
0.0,8.60480077407425,0.6358504756916006,0.0,7.650616675829483,5.427989964650668,18.16725748073217,0.0,16.75155456597652,0.0,0.0,0.0,0.0,658.19855,0.014961635,False
9.211552787712343,8.03392323586114,1.134343057832177,2.734491378602703,7.671793628468013,3.277858490243794,14.625727362503053,15.885660966798822,14.56167509058228,3.7211099664230702,1.2529587016591903,0.0,0.85,1225.7876,0.0030636883,False
0.0,7.422748353819348,0.0,0.0,9.163997658286199,9.218263809181007,0.0,0.0,17.188168057334636,0.0,0.0,0.0,0.0,325.78876,0.025376404,False
24.181831271997105,10.0,0.1448626984493999,4.601582829508645,5.06536353213057,0.0,5.826301335012623,12.841681136212578,20.0,7.378863880088996,5.531958245904898,4.692734101176407,0.85,2329.358,0.02267698,False
6.784035417612958,4.95784721942907,0.0,0.0,0.0,0.0,11.777764173639271,9.323086853648713,11.086502960869225,0.13270436190894905,0.0,0.0,0.0,479.08124,0.0,False
23.80234080383612,9.669177337979454,0.0,0.0,4.9854448926982915,0.1079215748869776,6.156416455435254,14.865166111321832,19.50209773059349,5.7993523284180695,5.3991547196600855,0.0,0.0,1759.0796,0.05316612,False
9.742343018276117,7.338618582783023,0.0,0.07294127336071445,8.633334053555632,8.16933011616078,13.97281252402643,15.253778553941649,14.862016062336048,0.7598456379063359,0.0,0.0,0.0,917.67584,0.02765881,False
7.653433764986641,7.71298777770213,0.0,0.0,7.091853068134152,2.031800486013914,10.524673858189857,16.275570290772496,12.050332619009945,3.0658260798986303,0.0,0.0,0.0,851.2083,0.0315586,False
9.256974357078644,6.562659132255279,0.0,0.0,8.984653364668704,9.205151006547696,4.25493669739932,6.2103421323441,14.81921225658173,0.0,0.0,0.0,0.0,639.84973,0.022307703,False
4.862953155444651,4.520323311223825,2.678091119458004,6.803047080994532,8.188538418214163,1.3717679125330882,15.658833536037404,0.8955752843735372,18.97162328870489,1.4245140124776738,2.7261887774577973,4.292058016721019,0.85,1507.243,0.0026132416,False
7.114701415000015,5.85629983590049,0.0,0.0,6.527683307132294,6.464413152244254,8.55447469526531,10.942530196710663,11.493784109116959,0.0,0.0,0.0,2.2540775e-14,613.4764,0.017939862,False
0.0,7.825781512293169,6.9755067755511675,0.0,4.1589274164234,0.5838248945078246,3.7715409809896987,8.196920742509393,19.67104430637461,2.25343148236854,0.0,2.9527390317411104,0.0,757.4783,0.042084992,False
0.0,10.0,4.611251004614426,0.0,5.209245906606638,0.0,2.823513010028841,6.113645709019531,20.0,5.996956499120595,0.0,1.6163324765927176,1.5500822e-12,838.9684,0.051220022,True
0.0,8.602859361428536,3.3922392171762366,0.0,5.028752236843984,0.03695988056439842,3.0123879765771164,5.991082317234984,20.0,0.4455728393472934,0.0,2.278640132213633,2.2750746e-15,519.02246,0.017687328,False
0.0,6.576622131841885,1.694256580212983,0.0,0.0,1.7982336679139896,16.24948894719441,20.0,15.200673079479273,0.61094096017244,0.0,0.0,0.0,538.0673,0.0,False
0.0,9.371044864827345,2.3445507460623545,0.0,4.0472210812201315,2.3390019639479185,15.998060195198837,20.0,15.925266418219755,2.380358875580159,0.0,0.0,0.0,757.9141,0.03344568,False
0.0,10.0,0.0,0.0,5.291027087261483,0.0,0.0,0.0,20.0,4.418236065416302,0.0,0.0,0.0,448.867,0.04825992,True
0.0,10.0,2.825558291403198,0.0,4.948263071392774,2.2951574178175,15.420458532679827,20.0,18.644791137783137,5.620914604797913,0.0,0.0,0.0,974.8696,0.04748793,False
0.0,9.996048359415052,6.2111792262656405,0.07900503863672233,6.187539441047662,2.6379039045512416,15.635671594094303,16.40440548013594,20.0,5.655372262788211,0.0,4.0623059267926465,0.0,1389.6586,0.052755617,False
2.92891388737735,10.0,9.198839679920574,0.0,5.236053471472161,1.0094378195715283,4.651271361625136,10.957913658110577,20.0,6.455086835043734,0.0,3.11881183979299,5.0842464e-16,1207.249,0.052442733,False
