EX_pi_e,EX_mn2_e,EX_fe2_e,EX_glc__D_e,EX_zn2_e,EX_mg2_e,EX_ca2_e,EX_ni2_e,EX_cu2_e,EX_cobalt2_e,EX_mobd_e,EX_so4_e,EX_nh4_e,EX_k_e,EX_na1_e,EX_cl_e,EX_o2_e,growth_rate,cost,growth_per_cost,n_batch,n_start,n_candidates
49.74311755347405,0.001,0.1,2.020552801402614,0.001,3.4555586170540744,2.288869208341481,0.001,0.001,0.0001,0.0005,7.248188928176466,3.1907236584247367,12.26942833240952,42.98099868665256,16.597333569189917,4.055554005717208,0.12280738444436158,1744.3287506534261,7.040380685026139e-05,100,50,15
11.094553623566872,0.001,0.1,5.223017275263457,0.001,1.0541654617052854,9.34700183342499,0.001,0.001,0.0001,0.0005,1.9662737835944155,1.4973273256025188,13.435265460372461,11.594276703442507,14.356105029360721,12.639110377939708,0.13864251020515467,856.0139905732458,0.00016196290216274398,100,50,15
23.496457426845176,0.001,0.1,8.361291571561862,0.001,7.287097091651894,6.085787261027527,0.001,0.001,0.0001,0.0005,8.58163678673068,9.663342513648818,10.673863053315367,41.61803356184175,3.9572318786217586,16.88640919675111,0.6824118645852011,1298.247497548855,0.0005256408087622914,100,50,15
6.540252991324147,0.001,0.1,4.86854807833,0.001,4.159927859532865,0.9982722458022519,0.001,0.001,0.0001,0.0005,4.110899657043846,5.445697117992233,13.626586793191947,8.209261564180482,16.96587242978804,12.150192522879063,0.4137285475723343,722.3386360884026,0.0005727625893206419,100,50,15
0.1550872775808787,0.001,0.1,8.44418752854118,0.001,5.5576117854784215,1.0821332239480386,0.001,0.001,0.0001,0.0005,5.801923944219132,4.913443615185661,5.152423065164404,68.00662363888641,13.625498298595124,4.467829659332551,0.16077784875983084,472.50370365754316,0.0003402679122201292,100,50,15
29.601261579910638,0.001,0.1,5.670813312952503,0.001,1.4068261522535253,4.974813505998825,0.001,0.001,0.0001,0.0005,9.590010008973604,2.5448493468040443,10.305835732611095,47.73820131476625,2.636735861300641,9.6808896290887,0.23563605332116325,1269.3642517307599,0.00018563312540106346,100,50,15
21.81217694629474,0.001,0.1,9.689213429144568,0.001,0.40189273250253343,2.6976377063146186,0.001,0.001,0.0001,0.0005,5.436673395299766,4.017876702792924,11.917393073483025,38.6822226216365,16.293673012744165,19.838189050135455,0.3720285486314514,1058.8788009393625,0.0003513419555679214,100,50,15
23.128062917515052,0.001,0.1,9.658454318950724,0.001,4.087653865517359,7.899400368853817,0.001,0.001,0.0001,0.0005,8.220276853198552,2.4981235362253704,5.627169353998971,49.241935802539835,11.19212788652973,3.0282696438457557,0.23130955532762654,1155.0396896415089,0.00020026113163212458,100,50,15
1.2560921641547984,0.001,0.1,3.5687359662874787,0.001,9.714636679632742,6.4040991485893475,0.001,0.001,0.0001,0.0005,9.43911026398992,6.081562681578129,15.772107331943035,87.61098117874782,2.2789275273399956,11.426938497566244,0.29638120933371487,896.4884012991081,0.00033060239140208245,100,50,15
49.55870882602281,0.001,0.1,4.0452274459346285,0.001,6.340117982423794,7.335493695718708,0.001,0.001,0.0001,0.0005,2.2994453125338588,5.784603066151676,6.9762731473822,50.529218126614275,16.525877054865493,15.297895784460504,0.33939897037157063,1706.6560550187069,0.00019886782071496558,100,50,15
20.513333655668536,0.001,0.1,1.507594734100078,0.001,1.844757941685543,5.137278747610957,0.001,0.001,0.0001,0.0005,3.8022653989763078,7.1601199904002275,8.871093776205331,80.45424308092673,9.747393457385433,3.9999442623589077,0.10297528811863467,933.6071433347742,0.00011029830786299976,100,50,15
1.2644678879584204,0.001,0.1,7.3741478521257235,0.001,2.924515937810066,7.47608579827301,0.001,0.001,0.0001,0.0005,2.8191815476326987,4.650117417203969,1.8853553263923684,30.127409407100213,6.148124516112028,14.068919569780194,0.43056981626276863,406.8060170833066,0.0010584155547890917,100,50,15
35.22522877979881,0.001,0.1,8.774383432208241,0.001,4.869845573866805,5.407310061990912,0.001,0.001,0.0001,0.0005,2.1450777554011626,6.516747125597794,7.896361340466871,96.03929234420663,15.62233568291944,0.10920433089453008,0.1146636029829882,1360.8403440201823,8.425940889160443e-05,100,50,15
2.1444845943337287,0.001,0.1,5.178328426804975,0.001,9.638882995315685,4.604246549899781,0.001,0.001,0.0001,0.0005,2.847251381154038,7.786514842894148,13.51212214319741,85.67854266241028,11.268994166156354,11.009391205984976,0.41610031097218997,756.4123957831546,0.0005500971603478006,100,50,15
10.217112020683722,0.001,0.1,5.825909030165135,0.001,8.144991033624347,2.734436826123685,0.001,0.001,0.0001,0.0005,8.313484822807165,4.413670075162952,17.442521627050944,89.02553831646034,15.651508087780467,19.581258701087172,0.40867637154214065,1075.3604713869076,0.00038003663182362,100,50,15
10.602375561889115,0.001,0.1,5.6575306139940755,0.001,0.09911948035535634,6.368230671191654,0.001,0.001,0.0001,0.0005,7.963968076743926,7.588485904601264,1.8421545202072331,23.275789345251464,0.3640365138565005,3.3793393092898083,0.1955925748339509,628.7967170429919,0.00031105851785256364,100,50,15
33.20836091441572,0.001,0.1,9.723768257607889,0.001,2.837724246148592,1.0064177600894075,0.001,0.001,0.0001,0.0005,0.3989177787752862,2.1927107074866328,0.5644953569613054,51.746456709790436,7.234834436932685,13.804680510823346,0.20303036713591707,975.1777140863205,0.00020819832549818227,100,50,15
30.368820876930293,0.001,0.1,4.809788778519452,0.001,6.195462438450214,3.579257121490609,0.001,0.001,0.0001,0.0005,6.813748000606417,6.952575557491549,12.25615222179793,96.16754907172695,19.062978352330976,18.29468605671357,0.4084237443891235,1400.58742047842,0.0002916088909677712,100,50,15
8.30130065942139,0.001,0.1,4.729969283289202,0.001,7.360634428446117,1.9401311854323422,0.001,0.001,0.0001,0.0005,1.2372223829013251,3.531085666139192,16.42051011907494,96.12738791331397,0.8536982900649126,13.442348683336803,0.3269549497509393,787.9658739416949,0.00041493541860561866,100,50,15
24.05702941838831,0.001,0.1,9.906778843639609,0.001,3.9597156186007476,3.925276900578032,0.001,0.001,0.0001,0.0005,3.985474649160997,4.718395633000919,10.614702090168798,55.64739622084741,13.636534757770518,17.769045024877133,0.43689192303838814,1142.9650341855029,0.0003822443469145362,100,50,15
1.9402933949875467,0.001,0.1,1.8342750644917298,0.001,7.981092936381488,0.5479663053946116,0.001,0.001,0.0001,0.0005,8.909256216585122,6.585731104373132,7.039430115557252,4.804113428255786,0.860631873040556,5.3837510913008035,0.13979367778280397,565.6321839923986,0.0002471459045984601,100,50,15
43.45987369367311,0.001,0.1,5.35097843443286,0.001,1.2339510263226106,6.2487882248316104,0.001,0.001,0.0001,0.0005,3.69021726553881,3.293891352295859,8.45665007396226,23.029970793497125,8.806914269684274,10.696575542100202,0.3049923404300831,1481.531317844607,0.0002058629046558385,100,50,15
24.36047039449225,0.001,0.1,4.542815142818676,0.001,8.04796812151807,1.8064964415728169,0.001,0.001,0.0001,0.0005,5.424574845190787,4.087140051748616,9.194503313619096,99.63243492736454,9.968768931980495,1.2644851326373274,0.08724248720363795,1132.658588652196,7.702452272705751e-05,100,50,15
33.83298810306506,0.001,0.1,7.7874397751230795,0.001,8.863567434942983,9.828989224564713,0.001,0.001,0.0001,0.0005,6.541522616769367,8.401108257803337,2.225627626019573,70.44706589104527,16.734799844526243,6.420179360678344,0.3550984419348333,1453.0210336626667,0.00024438630529644,100,50,15
13.428516588817253,0.001,0.1,2.464681809476155,0.001,7.86849833470683,2.1138846188663516,0.001,0.001,0.0001,0.0005,9.511904552232627,7.137510529436999,9.518473376954526,71.21335616851673,10.707967640761836,10.23736386778051,0.1967069445893333,960.8673841815347,0.00020471809932115446,100,50,15
19.312525190938203,0.001,0.1,3.841319323563777,0.001,5.7323123254761965,2.3030139783218697,0.001,0.001,0.0001,0.0005,8.348953059268982,8.497596895711588,5.3181067856331365,60.31545779756024,9.87835458538939,5.024490932749801,0.20844681865663373,964.7970610266456,0.00021605250168861873,100,50,15
47.64345600434802,0.001,0.1,2.3479506990651284,0.001,8.77496944491498,4.285442259791868,0.001,0.001,0.0001,0.0005,8.610379839097611,7.533896955252555,12.719922842465712,69.76436634466275,3.079074040361174,12.835790308064448,0.18616843293159283,1845.6854961577567,0.0001008668233667912,100,50,15
10.930095053819267,0.001,0.1,2.439538778594261,0.001,2.825309740870364,7.219488949464239,0.001,0.001,0.0001,0.0005,2.4672580974497005,9.19468373764214,19.550983542361525,70.17958241993378,4.4615519673333,17.427772160570555,0.19443702594390458,961.0393092731387,0.00020231953476592215,100,50,15
7.363373164417703,0.001,0.1,2.360514690209512,0.001,0.7534202919698807,4.462223923947143,0.001,0.001,0.0001,0.0005,9.450370786884463,7.494416773775619,6.039938081730671,22.520947439551563,12.91880347184527,18.836382034145675,0.18730271295915127,658.9671741602733,0.0002842367879672193,100,50,15
47.15724993858018,0.001,0.1,7.13577749382632,0.001,7.440037697543662,4.462415066732461,0.001,0.001,0.0001,0.0005,4.4441529868624405,9.917087651010721,13.16172527801989,29.943318846135114,15.699549831883242,6.006856364253476,0.3247238105990632,1825.8978492409487,0.0001778433611354849,100,50,15
46.26093328395527,0.001,0.1,4.879228408812573,0.001,8.2827150794305,5.168996285572723,0.001,0.001,0.0001,0.0005,6.542039104867365,1.0763588077566832,8.919554104891347,97.53588500288403,7.484394543039404,15.766902346127068,0.09966363695979041,1710.547088053561,5.826418790563556e-05,100,50,15
12.656642248654448,0.001,0.1,9.913652566543849,0.001,0.33852369156311846,3.7949534587437075,0.001,0.001,0.0001,0.0005,6.60943815716608,3.471969495226983,18.20689831564145,43.830972963432714,16.073491993861666,3.3855588297095363,0.2883697942319347,1015.4850001929105,0.0002839724803194074,100,50,15
0.0,0.001,0.1,8.875584560537614,0.001,0.5534943492641344,5.8294058222299405,0.001,0.001,0.0001,0.0005,0.0,9.30094250522319,4.7626709860294305,2.177068270633981,3.3331808175726536,17.721854383909147,0.0,328.37355739829366,0.0,100,50,15
0.0,0.001,0.1,8.965631840265665,0.001,1.011524485664513,5.642797076566467,0.001,0.001,0.0001,0.0005,0.0,9.421468660180905,3.362682170078746,100.0,0.0,17.936936578107996,0.0,295.6113585117987,0.0,100,50,15
4.4329601537066115,0.6589914197770051,0.2487577879318787,6.225142918516694,0.2591113676974736,5.121411346364448,9.19262281586278,0.7320769789130602,0.41610264439523603,0.15020537887469151,0.13199812951220144,5.0929462725293355,8.389244023962416,19.427207482509857,52.395095826013275,16.131323222764912,18.47990672904705,0.536202243646767,997.8701305619744,0.0005373467220075943,100,50,15
11.498764446044731,0.3119820195587742,0.17357530077238104,9.168312622026288,0.02221506829490851,0.7321859484955522,8.884873017726404,0.6147713682061449,0.37241823692498577,0.17850700384988305,0.47135872882609714,9.23033306368509,7.217490279984058,8.698513549537953,42.44220833004336,18.143983383271646,17.88865645401007,0.668291396736368,954.2725905907143,0.0007003149868557807,100,50,15
8.33820542085508,0.0706946368620168,0.15997343927828553,8.705422057628287,0.4939866185046289,9.704056439198517,0.035381018394398264,0.5816777644583996,0.4466530031806876,0.20247026474682947,0.27048573948179266,5.480790922083262,9.760625589481968,4.755492374462541,20.494112186641544,9.679481818466614,16.819460256364987,0.6930169777294218,717.9089750131454,0.0009653270844214368,100,50,15
48.27611514262627,0.3157232253643154,0.19010035151046145,8.255587860380848,0.08769053687974232,5.299271476693157,4.071047269138426,0.7049346042145266,0.2661515793047366,0.19028124269326344,0.6173704339548586,8.671900499722955,6.181539673868242,17.35911347228096,5.814771523984237,2.302888116428879,19.192513705892388,0.5723692893757304,1926.5484384690135,0.0002970957168513136,100,50,15
32.44195295746331,0.13286358962165032,0.4895303327290772,7.58438176343121,0.08960491584364422,8.185594099096555,2.39751421624848,0.2294330988874104,0.453847477044508,0.26393911998824165,0.8108638283227656,4.682589155835777,9.617805965283427,18.342567253279636,95.1649769878061,6.081005284967284,13.112534965779783,0.5568305264047586,1543.7021578915385,0.00036071111487290014,100,50,15
18.750772424905776,0.7409737100014323,0.42622433003138327,9.795651852716123,0.396755798943746,1.8479310292224382,9.197061159639405,0.19078958944236254,0.46573194508293214,0.34221616460085186,0.4735002926853583,6.687110482185895,6.163052374196763,2.3339734273791772,72.0794021943892,13.688870018513185,14.864079246892983,0.5706574888966435,957.4530931851558,0.0005960161317127707,100,50,15
31.463056474213424,0.6786319483926093,0.5669534679051078,7.858862320246351,0.13271692409551805,9.227061498465707,9.883353955836782,0.6175714569563181,0.3151996176865634,0.6116201634577516,0.48786144083745175,6.39324807365485,8.13099232039178,18.30227922055977,70.51619727719317,1.1426769363052383,11.57778426601811,0.5269292988194287,1689.5270847281201,0.0003118797582959273,100,50,15
7.373703264826413,0.7023304281409892,0.3724889353236239,8.176413962105666,0.338756624930862,0.46678401584189255,4.097512139266809,0.9303112107375361,0.47989502289602354,0.49013090210218346,0.44726630678574875,9.065678186431644,8.00023505626293,1.0529632684690957,34.721538751036036,5.054524785712906,18.99544132221113,0.7123634449664468,559.0718689786244,0.0012741893922652069,100,50,15
0.0,0.001,0.1,8.664247628383679,0.001,4.5422039851134075,5.966657264360105,0.001,0.001,0.0001,0.0005,1.2098100957016389,9.177779131330302,8.478607344289115,0.0,4.444089764295272,17.239766745904234,0.0,508.8132506940632,0.0,100,50,15
16.41454320420433,0.18604580998126813,0.5817130714097589,8.1389119867402,0.040085232126672504,7.95289359709413,5.620561679424545,0.04239001646065408,0.4138751116163488,0.6535565156691675,0.15446405119846682,7.445409559816383,6.829217608451252,18.998171592890117,81.32458740567617,16.030095686921346,9.56876019792963,0.4699940652463389,1312.839674227901,0.0003579980666891019,100,50,15
4.641346015432621,0.04424069198582418,0.24003206379177439,9.365322433939944,0.16168444335584814,6.093352582195953,4.9176709874156685,0.06400471172432065,0.2633319953927419,0.5669744214670382,0.592462051400352,1.974619939279636,6.709982182972851,14.477917268590861,55.04027684996679,1.9580406880980314,16.42815870269589,0.6212995364290238,756.5376835986787,0.0008212406994369963,100,50,15
0.0,0.008566689353960204,0.10079863075379777,6.8547699890866305,0.0018897613413279557,0.0,0.0,0.016117080199089646,0.007272476967890417,0.0053661102921312865,0.01037086691420178,0.0,7.250112882223588,0.0,47.22445587842594,0.0,17.364162304579224,8.887729034020396e-15,79.86810912642795,1.1128007325115815e-16,100,50,15
40.01945094474226,0.4330812487197814,0.4772035839111345,8.779901737794756,0.5464226805238038,8.531708353434874,9.915303712573213,0.46681419613515546,0.5222900074973005,0.27102924132930856,0.06745707264442082,6.263514864754303,8.17237279326238,10.678017095314852,5.186902904746766,18.552840584124127,15.793434821387475,0.6691182871544755,1776.2241404469855,0.00037670824977420497,100,50,15
0.0,0.23633662699601884,0.19336602752195325,8.709727536746023,0.40331738361008973,0.0,0.4511322525712621,0.6501618523639993,0.44405401988339266,0.3266023894063407,0.32957765858080107,7.761937562592742,9.058520289870813,0.0,41.81798932058197,0.0,17.90724438758285,0.0,257.3444381749297,0.0,100,50,15
0.0,0.15770675824424502,0.23910817445795807,8.138871350726244,0.27482968030879135,0.0,0.0,0.3424525572225198,0.42697133340694887,0.6021704882468908,0.5757014701828949,2.8088347923080748,6.419890179659643,0.0,68.4982772971807,0.0,15.854115855546711,0.0,140.4428228561885,0.0,100,50,15
0.0,0.05482861241736449,0.18807025016012774,8.215328396554856,0.4188366344880438,0.0,0.0,0.5227189645822706,0.5138262092976355,0.37034008047835876,0.5360508300572275,6.429346311885215,8.689870469154183,0.0,51.19344842383212,0.0,17.30085355568199,0.0,218.5379494014212,0.0,100,50,15
0.0,0.31695288368073016,0.1,8.68813867363416,0.28237292429262717,0.0,0.0,0.5622493709269224,0.49465467104729943,0.40197978027199566,0.07185901597674732,7.262865342654155,9.036198775579493,0.0,45.56741437579559,0.0,18.085534823649397,0.0,239.40392500818757,0.0,100,50,15
24.091239216382558,0.14969311735562899,0.7706033089866512,9.879274715062392,0.8846909575947388,4.420091442199877,8.884502416896217,0.2280989277555046,0.3627838205982076,0.5285186691958114,0.7565360339506457,7.225672223781185,6.772364480751076,6.860252690284378,91.94414835386303,5.756496694301468,3.7400686014865374,0.30149590905613244,1209.3428843573456,0.00024930556334016863,100,50,15
1.0167233876550936,0.5344758178734277,0.6011897954766832,2.9619403008271266,0.23434927348460813,0.28037909952830364,7.266026395836961,0.6262932989314682,0.7104288380453265,0.9470876037363013,0.433382214049466,2.7947594786356844,9.722566526120534,7.395865961013641,54.88625322343205,10.158586174662418,7.409211441210909,0.24159955624949833,457.53587079312376,0.0005280450597910351,100,50,15
0.0,0.28578268518815053,0.1980585040471642,7.505583381804331,0.37089430080556873,0.0,0.0,0.515400355792568,0.5413742752955399,0.3894268543252905,0.47383698799770463,4.655249872788375,8.285680890077868,0.0,56.01450557297274,0.0,16.405382599482873,0.0,177.65251467130014,0.0,100,50,15
1.06403592271666,0.0798833590661921,0.12837991635069085,10.0,0.20958569957373302,0.0,0.20297986645232538,0.31849913045953915,0.49825131063163763,0.5771446983037275,0.2982967313887996,10.0,3.353140616341011,0.0,83.13189653127678,0.059276385995026236,13.43589357439155,8.637896226909472e-32,309.76515862352414,2.788530596950581e-34,100,50,15
0.0,0.08094691892970297,0.24102441987862808,8.886784557117952,0.5168096815061809,0.0,0.0,0.754243369342294,0.39988858086766516,0.22357108361799982,0.4876690343654494,8.12322608433763,9.392755121923146,0.0,40.32493074373838,0.0,17.861809975701977,0.0,258.6914116090468,0.0,100,50,15
17.767486365096545,0.6252019889319443,0.18248809715825498,7.69435233102455,0.36017592498682205,3.2579800340491105,1.6829035286121938,0.7159226285575631,0.3572775594099909,0.3208869012859904,0.9012809311168405,1.7560985558287183,6.82928983521767,1.374850867467552,56.025328859521785,2.311265388850582,14.28825474408396,0.5912190334480516,662.8768009654033,0.0008918988152655359,100,50,15
0.0,0.9206793670207298,0.7037369924562269,3.5267411109239104,0.4227812962641381,1.4779934522279223,7.190635287490444,0.8475347465719975,0.5249465875346535,0.5953343126539716,0.4770538761251575,2.8709953627755773,10.0,8.116852859050653,39.050904723760304,8.652030667845493,8.546137760625816,7.886223151125208e-14,472.52987150245673,1.6689364263999142e-16,100,50,15
0.0,0.06940997354728778,0.22936163136351723,8.24796884149513,0.15109632495414668,0.0,0.0,0.23331317948776695,0.4094706109863784,0.899488053748158,0.7510098449954512,1.044901115393225,5.1461877303590295,0.0,60.85715791394558,0.0,13.916261483732237,1.1032569252145131e-13,102.91431907360972,1.0720149879487673e-15,100,50,15
0.0,0.9755140546223536,0.5341013816256364,6.203411478311997,0.5697632967613798,4.697595288668771,3.1723700707500475,0.5757382448596905,0.5519458576906764,0.36364222780864935,0.5909305609133616,5.232637574922741,6.80825107046796,0.08551257383846728,46.838894306336144,12.190771794055593,19.52728160963849,4.953982508959366e-14,359.0663717453244,1.3796843421675493e-16,100,50,15
18.126256987530663,0.001,0.12609758621444778,9.29125022484925,0.05242059754613861,5.422267013915439,0.0045456613456566364,0.07294322882408007,0.28765247280513884,0.9911859693909141,0.7296994727531434,1.8336590245597095,4.857875141022243,1.3729218589604626,10.358222475411155,7.634784614978175,15.726629319072398,0.44980679394443746,705.0484808964729,0.0006379799490845023,100,50,15
0.0,0.25573613706946585,0.1453224881634366,6.990519480537953,0.2800619644317025,0.0,0.0,0.441503317404506,0.6213122027311525,0.6449912055216178,0.5755019997906385,2.1013181223771396,6.3250074812415,0.0,70.4511997287639,0.0,14.494832299855887,2.143366534892636e-14,117.66238811613165,1.8216241988707162e-16,100,50,15
0.0,0.7281705520337682,0.33633291379908703,7.306474083623578,0.18762450136005127,0.0,0.0,0.689289471742134,0.4028489134382937,0.4919752674683979,0.4357770383704965,0.0,7.502456270274292,0.0,41.832482841444204,0.0,20.0,0.0,84.30277805190434,0.0,100,50,15
0.9619954979396694,0.15152762452747964,0.20687399250168353,3.550561220096569,0.898019689132317,1.2970322794101126,1.2616635031247279,0.10657553337243125,0.9299833088749535,0.3785346780203853,0.679971902254611,2.6337690243070995,9.02349549697837,8.088072116413427,24.0867725626028,4.756558509080198,5.019880160169756,0.2009487249812152,364.025103281086,0.0005520188667484572,100,50,15
1.4602768779043016,0.6999750833933787,0.3525956343703093,8.732400979825524,0.2043247770904626,0.0,3.9583145466103127,1.001,0.4428757750261294,0.5344480948256343,0.39304946547086855,0.0,8.093453032216802,0.0,33.221601559266226,0.0,20.0,3.556465843330644e-29,203.32630464156168,1.7491420254748836e-31,100,50,15
9.625451758298363,0.662935376151862,0.34364550229723945,8.517246491750367,0.2706129721876314,0.5290516129489252,5.172767767024023,0.9713164791836811,0.44511312267437747,0.48100628620241626,0.43344616144815507,3.985623877026574,7.971799207349131,0.0,33.998957911445366,4.177724369350868,19.160474265001234,0.0,513.3606529600614,0.0,100,50,15
17.772720860920174,0.17017269496305135,0.2359758291174548,8.780547215617293,0.4006859001601023,8.669829886335494,5.010526463065622,0.5160823811205526,0.4321360641277604,0.4644325753599419,0.5991020758674125,2.3576868324160505,8.387504264330992,0.0,53.978485171302424,8.561081613485458,17.935767475451755,0.0,842.5658941550225,0.0,100,50,15
0.0,0.8033210539420987,0.2844482227376324,10.0,0.025136392206541843,0.0,1.9817500204905827,1.001,0.3304162875667801,0.5707142538485879,0.4133470754994076,0.0,8.719822414114315,0.0,18.06454557467738,0.0,20.0,0.0,145.5252990804027,0.0,100,50,15
9.478531925874634,0.6653254003956064,0.33212817903559,8.885478847060726,0.13150568199415882,0.049905706618662504,6.080386563564586,1.001,0.3729862462607205,0.5729499740170124,0.4229424041179135,0.0,8.217998662148112,0.0,12.261954836206392,0.0,20.0,0.0,432.1124906175225,0.0,100,50,15
0.0,0.6944428562596867,0.40370871014030385,8.898208590856793,0.1465619895931168,0.0,2.0092946794290922,1.001,0.45581262822634994,0.5440642885693081,0.3203950825022555,0.0,7.6655593369321915,0.0,38.64160907314787,0.0,20.0,0.0,133.59405622572,0.0,100,50,15
4.536376809669714,0.6736759435665288,0.36401139375852076,8.448919519942432,0.26093956002397367,0.0,4.4119884461868555,1.001,0.46169727865386717,0.5118487181871688,0.39812464150671883,0.0,7.996774665511679,0.0,13.531159697623728,0.0,19.847505579253458,0.0,281.0260307367309,0.0,100,50,15
