growth_rate,cost,production,n_batch,n_start,n_candidates,init_growth_rate,init_cost,init_production
0.0,609.8934,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,787.59564,0.052038185,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1054.6575,0.048259735,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,2839.0884,0.04954221,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2252.423,0.019470854,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1907.2529,0.054629568,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,3046.0916,0.017323311,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2505.9177,0.014629392,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2003.8633,0.0149877025,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,124.45354,0.0003225099,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1069.7228,0.04896162,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1647.7013,0.05159143,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,3428.328,0.018702071,50,50,20,0.85,2210.8624803400003,0.02107383707725203
1.6426979e-15,825.78265,0.04056564,50,50,20,0.85,2210.8624803400003,0.02107383707725203
4.8605244e-14,313.4926,0.0029566686,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,974.00555,0.040266857,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,313.64154,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2269.0293,0.015881753,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1305.54,0.05469306,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1794.7338,0.009148727,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,941.05005,0.036641095,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,707.5896,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
4.836513e-14,718.5199,0.012418714,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1301.4329,0.00788336,50,50,20,0.85,2210.8624803400003,0.02107383707725203
2.4828835e-14,536.199,0.0059163435,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,904.70996,0.02688611,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1225.8148,0.0033516013,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2182.396,0.013922604,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,775.0871,0.02282052,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,546.3815,0.02752536,50,50,20,0.85,2210.8624803400003,0.02107383707725203
1.8724948e-13,684.13477,0.037571985,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,359.80362,0.028099595,50,50,20,0.85,2210.8624803400003,0.02107383707725203
6.1263325e-14,1016.04694,0.037429847,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,254.49371,0.018095877,50,50,20,0.85,2210.8624803400003,0.02107383707725203
2.192259e-14,632.9918,0.014999857,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1763.4817,0.007850492,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.7574459,2343.7708,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1886.561,0.00060075056,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2225.9558,0.014356826,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,658.19855,0.014961635,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1225.7876,0.0030636883,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,325.78876,0.025376404,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2329.358,0.02267698,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,479.08124,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1759.0796,0.05316612,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,917.67584,0.02765881,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,851.2083,0.0315586,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,639.84973,0.022307703,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1507.243,0.0026132416,50,50,20,0.85,2210.8624803400003,0.02107383707725203
2.2540775e-14,613.4764,0.017939862,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,757.4783,0.042084992,50,50,20,0.85,2210.8624803400003,0.02107383707725203
1.5500822e-12,838.9684,0.051220022,50,50,20,0.85,2210.8624803400003,0.02107383707725203
2.2750746e-15,519.02246,0.017687328,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,538.0673,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,757.9141,0.03344568,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,448.867,0.04825992,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,974.8696,0.04748793,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1389.6586,0.052755617,50,50,20,0.85,2210.8624803400003,0.02107383707725203
5.0842464e-16,1207.249,0.052442733,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1860.0254,0.0094074095,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,683.66675,0.046859812,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,590.392,0.04483316,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.4896737,1165.6266,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
